Name,English,Translation,Restrictions,Comment
GMStdIfGPDown_Story_2,If ${btn} on gamepad ${gp} is down on ${applyto},Si ${btn} en el pad de juego ${gp} está abajo en ${applyto},,dnd story text
GMStdIfGPDown_Story_3,If ${btn} on gamepad ${gp} is not down,Si ${btn} en el pad de juego ${gp} no está abajo,,dnd story text
GMStdIfGPDown_Story_4,If ${btn} on gamepad ${gp} is not down on ${applyto},Si ${btn} en el pad de juego ${gp} no está abajo en ${applyto},,dnd story text
GMStdIfGPPressed_Story_1,If ${btn} on gamepad ${gp} is pressed,Si ${btn} en el pad de juego ${gp} está pulsado,,dnd story text
GMStdIfGPPressed_Story_2,If ${btn} on gamepad ${gp} is pressed on ${applyto},Si ${btn} en el pad de juego ${gp} está pulsado en ${applyto},,dnd story text
GMStdIfGPPressed_Story_3,If ${btn} on gamepad ${gp} is not pressed,Si ${btn} en el pad de juego ${gp} no está pulsado,,dnd story text
GMStdIfGPPressed_Story_4,If ${btn} on gamepad ${gp} is not pressed on ${applyto},Si ${btn} en el pad de juego ${gp} no está en ${applyto},,dnd story text
GMStdIfGPUp_Story_1,If ${btn} on gamepad ${gp} is released,Si ${btn} en el pad de juego ${gp} es soltado,,dnd story text
GMStdIfGPUp_Story_2,If ${btn} on gamepad ${gp} is released on ${applyto},Si ${btn} en el pad de juego ${gp} es soltado en ${applyto},,dnd story text
GMStdIfGPUp_Story_3,If ${btn} on gamepad ${gp} is not released,Si ${btn} en el pad de juego ${gp} no está soltado,,dnd story text
GMStdIfGPUp_Story_4,If ${btn} on gamepad ${gp} is not released on ${applyto},Si ${btn} en el pad de juego ${gp} no está soltado en ${applyto},,dnd story text
GMStdDirFixed_Story_1,Stop movement,Parar movimiento,,dnd story text
GMStdDirFixed_Story_2,Stop movement on ${applyto},Parar movimiento en ${applyto},,dnd story text
GMStdDirFixed_Story_3,Set direction to ${direction},Establecer dirección a ${direction},,dnd story text
GMStdDirFixed_Story_4,Set direction to ${direction} on ${applyto},Establecer dirección a ${direction} en ${applyto},,dnd story text
GMStdDirFree_Story_1,Add ${direction} to direction,Añadir ${direction} a dirección,,dnd story text
GMStdDirFree_Story_2,Add ${direction} to direction on ${applyto},Añadir ${direction} a dirección en ${applyto},,dnd story text
GMStdDirPoint_Story_1,Set direction towards ${dnd_position},Establecer dirección hacia ${dnd_position},,dnd story text
GMStdDirPoint_Story_2,Set direction towards ${dnd_position} on ${applyto},Establecer dirección hacia ${dnd_position} en ${applyto},,dnd story text
GMStdDirRandom_Story_1,Set random direction from ${direction},Establecer dirección aleatoria desde ${direction},,dnd story text
GMStdDirRandom_Story_2,Set random direction from ${direction} on ${applyto},Establecer dirección aleatoria desde ${direction} en ${applyto},,dnd story text
GMStdSpeed_Story_1,Add ${speed} to speed,Añadir ${speed} a velocidad,,dnd story text
GMStdSpeed_Story_2,Add ${speed} to speed on ${applyto},Añadir ${speed} a velocidad en ${applyto},,dnd story text
GMStdSpeed_Story_3,Set speed to ${speed},Establecer velocidad a ${speed},,dnd story text
GMStdSpeed_Story_4,Set speed to ${speed} on ${applyto},Establecer velocidad a ${speed} en ${applyto},,dnd story text
GMStdSpeed_Story_5,Add ${speed} to horizontal speed,Añadir ${speed} a velocidad horizontal,,dnd story text
GMStdSpeed_Story_6,Add ${speed} to horizontal speed on ${applyto},Añadir ${speed} a velocidad horizontal en ${applyto},,dnd story text
GMStdSpeed_Story_7,Set horizontal speed to ${speed},Establecer velocidad horizontal a ${speed},,dnd story text
GMStdSpeed_Story_8,Set horizontal speed to ${speed} on ${applyto},Establecer velocidad horizontal a ${speed} en ${applyto},,dnd story text
GMStdSpeed_Story_9,Add ${speed} to vertical speed,Añadir ${speed} a velocidad vertical,,dnd story text
GMStdSpeed_Story_10,Add ${speed} to vertical speed on ${applyto},Añadir ${speed} a velocidad vertical en ${applyto},,dnd story text
GMStdSpeed_Story_11,Set vertical speed to ${speed},Establecer velocidad vertical a ${speed},,dnd story text
GMStdSpeed_Story_12,Set vertical speed to ${speed} on ${applyto},Establecer velocidad vertical a ${speed} en ${applyto},,dnd story text
GMStdGravDir_Story_1,Add ${direction} to gravity direction,Añadir ${direction} a dirección de la gravedad,,dnd story text
GMStdGravDir_Story_2,Add ${direction} to gravity direction on ${applyto},Añadir ${direction} a dirección de la gravedad en ${applyto},,dnd story text
GMStdGravDir_Story_3,Set gravity direction to ${direction},Establecer dirección de la gravedad a ${direction},,dnd story text
GMStdGravDir_Story_4,Set gravity direction to ${direction} on ${applyto},Establecer dirección de la gravedad a ${direction} en ${applyto},,dnd story text
GMStdGravForce_Story_1,Add ${force} to gravity force,Añadir ${force} a fuerza de la gravedad,,dnd story text
GMStdGravForce_Story_2,Add ${force} to gravity force on ${applyto},Añadir ${force} a fuerza de la gravedad en ${applyto},,dnd story text
GMStdGravForce_Story_3,Set gravity force to ${force},Establecer fuerza de la gravedad a ${force},,dnd story text
GMStdGravForce_Story_4,Set gravity force to ${force} on ${applyto},Establecer fuerza de la gravedad a ${force} en ${applyto},,dnd story text
GMStdReverse_Story_1,Reverse direction,Invertir dirección,,dnd story text
GMStdReverse_Story_2,Reverse direction on ${applyto},Invertir dirección en ${applyto},,dnd story text
GMStdReverse_Story_3,Reverse horizontal speed,Invertir velocidad horizontal,,dnd story text
GMStdReverse_Story_4,Reverse horizontal speed on ${applyto},Invertir velocidad horizontal a ${applyto},,dnd story text
GMStdReverse_Story_5,Reverse vertical speed,Invertir velocidad vertical,,dnd story text
GMStdReverse_Story_6,Reverse vertical speed on ${applyto},Invertir velocidad vertical a ${applyto},,dnd story text
GMStdReverse_Story_7,Reverse gravitational direction,Invertir dirección gravitacional,,dnd story text
GMStdReverse_Story_8,Reverse gravitational direction on ${applyto},Invertir dirección gravitacional en ${applyto},,dnd story text
GMStdFriction_Story_1,Add ${friction} to friction,Añadir ${friction} a fricción,,dnd story text
GMStdFriction_Story_2,Add ${friction} to friction on ${applyto},Añadir ${friction} a fricción en ${applyto},,dnd story text
GMStdFriction_Story_3,Set friction to ${friction},Establecer fricción a ${friction},,dnd story text
GMStdFriction_Story_4,Set friction to ${friction} on ${applyto},Establecer fricción a ${friction} en ${applyto},,dnd story text
GMStdJumpPoint_Story_1,Jump to ${dnd_position},Saltar a ${dnd_position},,dnd story text
GMStdJumpPoint_Story_2,Jump to ${dnd_position} on ${applyto},Saltar a ${dnd_position} en ${applyto},,dnd story text
GMStdJumpStart_Story_1,Jump to start,Saltar al inicio,,dnd story text
GMStdJumpStart_Story_2,Jump ${applyto} to start,Saltar a ${applyto} para empezar,,dnd story text
GMStdSnapPos_Story_1,"Snap  to ${xsnap},${ysnap}",Cortar a ${xsnap},,dnd story text
GMStdSnapPos_Story_2,"Snap ${applyto} to ${xsnap},${ysnap} on ${applyto}",Cortar ${applyto} a ${xsnap},,dnd story text
GMStdWrapRoom_Story_1,Wrap around room,Envolver alrededor de sala,,dnd story text
GMStdWrapRoom_Story_2,Wrap ${applyto} around room on ${applyto},Envolver ${applyto} alrededor de sala en ${applyto},,dnd story text
GMStdIfAnyObjAt_Story_1,If any object is at ${dnd_position},Si cualquier objeto está en ${dnd_position},,dnd story text
GMStdIfAnyObjAt_Story_2,If any object is at ${dnd_position} on ${applyto},Si cualquier objeto está en ${dnd_position} en ${applyto},,dnd story text
GMStdIfAnyObjAt_Story_3,If no object is at ${dnd_position},Si ningún objeto está en ${dnd_position},,dnd story text
GMStdIfAnyObjAt_Story_4,If no object is at ${dnd_position} on ${applyto},Si ningún objeto está en ${dnd_position} en ${applyto},,dnd story text
GMStdIfObjAt_Story_1,If ${object} is  at ${dnd_position}${show_input_count},Si ${object} está en ${dnd_position}${show_input_count},,dnd story text
GMStdIfObjAt_Story_2,If ${object} is  at ${dnd_position} on ${applyto}${show_input_count},Si ${object} está en ${dnd_position} en ${applyto}${show_input_count},,dnd story text
GMStdIfObjAt_Story_3,If ${object} is  at ${dnd_position} into ${target}${show_input_count},Si ${object} está en ${dnd_position} dentro de ${target}${show_input_count},,dnd story text
GMStdIfObjAt_Story_4,If ${object} is  at ${dnd_position} into ${target} on ${applyto}${show_input_count},Si ${object} está en ${dnd_position} dentro de ${target} en ${applyto}${show_input_count},,dnd story text
GMStdIfObjAt_Story_5,If ${object} is  at ${dnd_position} into temp ${target}${show_input_count},Si ${object} está en ${dnd_position} dentro de temp ${target}${show_input_count},,dnd story text
GMStdIfObjAt_Story_6,If ${object} is  at ${dnd_position} into temp ${target} on ${applyto}${show_input_count},Si ${object} está en ${dnd_position} dentro de temp ${target} en ${applyto}${show_input_count},,dnd story text
GMStdIfObjAt_Story_7,If ${object} is not at ${dnd_position}${show_input_count},Si ${object} no está en ${dnd_position}${show_input_count},,dnd story text
GMStdIfObjAt_Story_8,If ${object} is not at ${dnd_position} on ${applyto}${show_input_count},Si ${object} no está en ${dnd_position} en ${applyto}${show_input_count},,dnd story text
GMStdIfObjAt_Story_9,If ${object} is not at ${dnd_position} into ${target}${show_input_count},Si ${object} no está en ${dnd_position} dentro de ${target}${show_input_count},,dnd story text
GMStdIfObjAt_Story_10,If ${object} is not at ${dnd_position} into ${target} on ${applyto}${show_input_count},Si ${object} no está en ${dnd_position} dentro de ${target} en ${applyto}${show_input_count},,dnd story text
GMStdIfObjAt_Story_11,If ${object} is not at ${dnd_position} into temp ${target}${show_input_count},Si ${object} no está en ${dnd_position} dentro de temp ${target}${show_input_count},,dnd story text
GMStdIfObjAt_Story_12,If ${object} is not at ${dnd_position} into temp ${target} on ${applyto}${show_input_count},Si ${object} no está en ${dnd_position} dentro de temp ${target} en ${applyto}${show_input_count},,dnd story text
GMStdIfColShape_Story_1,If ${obj} intersects line at ${dnd_position1} to ${dnd_position2},Si ${obj} intersecciona línea en ${dnd_position1} a ${dnd_position2},,dnd story text
GMStdIfColShape_Story_2,If ${obj} intersects line at ${dnd_position1} to ${dnd_position2} on ${applyto},Si ${obj} intersecciona línea en ${dnd_position1} a ${dnd_position2} en ${applyto},,dnd story text
GMStdIfColShape_Story_3,If ${obj} intersects line at ${dnd_position1} to ${dnd_position2} into ${target},Si ${obj} intersecciona línea en ${dnd_position1} a ${dnd_position2} dentro de ${target},,dnd story text
GMStdIfColShape_Story_4,If ${obj} intersects line at ${dnd_position1} to ${dnd_position2} into ${target} on ${applyto},Si ${obj} intersecciona línea en ${dnd_position1} a ${dnd_position2} dentro de ${target} en ${applyto},,dnd story text
GMStdIfColShape_Story_5,If ${obj} intersects line at ${dnd_position1} to ${dnd_position2} into temp ${target},Si ${obj} intersecciona línea en ${dnd_position1} a ${dnd_position2} dentro temp ${target},,dnd story text
GMStdIfColShape_Story_6,If ${obj} intersects line at ${dnd_position1} to ${dnd_position2} into temp ${target} on ${applyto},Si ${obj} intersecciona línea en ${dnd_position1} a ${dnd_position2} dentro temp ${target} en ${applyto},,dnd story text
GMStdIfColShape_Story_7,If ${obj} intersects rectangle at ${dnd_position1} to ${dnd_position2},Si ${obj} intersecciona rectángulo en ${dnd_position1} a ${dnd_position2},,dnd story text
GMStdIfColShape_Story_8,If ${obj} intersects rectangle at ${dnd_position1} to ${dnd_position2} on ${applyto},Si ${obj} intersecciona rectángulo en ${dnd_position1} a ${dnd_position2} en ${applyto},,dnd story text
GMStdIfColShape_Story_9,If ${obj} intersects rectangle at ${dnd_position1} to ${dnd_position2} into ${target},Si ${obj} intersecciona rectángulo en ${dnd_position1} a ${dnd_position2} dentro de ${target},,dnd story text
GMStdIfColShape_Story_10,If ${obj} intersects rectangle at ${dnd_position1} to ${dnd_position2} into ${target} on ${applyto},Si ${obj} intersecciona rectángulo en ${dnd_position1} a ${dnd_position2} dentro de ${target} en ${applyto},,dnd story text
GMStdIfColShape_Story_11,If ${obj} intersects rectangle at ${dnd_position1} to ${dnd_position2} into temp ${target},Si ${obj} intersecciona rectángulo en ${dnd_position1} a ${dnd_position2} dentro de temp ${target},,dnd story text
GMStdIfColShape_Story_12,If ${obj} intersects rectangle at ${dnd_position1} to ${dnd_position2} into temp ${target} on ${applyto},Si ${obj} intersecciona rectángulo en ${dnd_position1} a ${dnd_position2} dentro de temp ${target} en ${applyto},,dnd story text
GMStdIfColShape_Story_13,If ${obj} intersects ellipse at ${dnd_position1} to ${dnd_position2},Si ${obj} intersecciona elipse en ${dnd_position1} a ${dnd_position2},,dnd story text
GMStdIfColShape_Story_14,If ${obj} intersects ellipse at ${dnd_position1} to ${dnd_position2} on ${applyto},Si ${obj} intersecciona elipse en ${dnd_position1} a ${dnd_position2} en ${applyto},,dnd story text
GMStdIfColShape_Story_15,If ${obj} intersects ellipse at ${dnd_position1} to ${dnd_position2} into ${target},Si ${obj} intersecciona elipse en ${dnd_position1} a ${dnd_position2} dentro de ${target},,dnd story text
GMStdIfColShape_Story_16,If ${obj} intersects ellipse at ${dnd_position1} to ${dnd_position2} into ${target} on ${applyto},Si ${obj} intersecciona elipse en ${dnd_position1} a ${dnd_position2} dentro de ${target} en ${applyto},,dnd story text
GMStdIfColShape_Story_17,If ${obj} intersects ellipse at ${dnd_position1} to ${dnd_position2} into temp ${target},Si ${obj} intersecciona elipse en ${dnd_position1} a ${dnd_position2} dentro de temp ${target},,dnd story text
GMStdIfColShape_Story_18,If ${obj} intersects ellipse at ${dnd_position1} to ${dnd_position2} into temp ${target} on ${applyto},Si ${obj} intersecciona elipse en ${dnd_position1} a ${dnd_position2} dentro de temp ${target} en ${applyto},,dnd story text
GMStdIfColShape_Story_19,If not ${obj} intersects line at ${dnd_position1} to ${dnd_position2},Si ${obj} no intersecciona línea en ${dnd_position1} a ${dnd_position2},,dnd story text
GMStdIfColShape_Story_20,If not ${obj} intersects line at ${dnd_position1} to ${dnd_position2} on ${applyto},Si ${obj} no intersecciona línea en ${dnd_position1} a ${dnd_position2} en ${applyto},,dnd story text
GMStdIfColShape_Story_21,If not ${obj} intersects line at ${dnd_position1} to ${dnd_position2} into ${target},Si ${obj} no intersecciona línea en ${dnd_position1} a ${dnd_position2} dentro de ${target},,dnd story text
GMStdIfColShape_Story_22,If not ${obj} intersects line at ${dnd_position1} to ${dnd_position2} into ${target} on ${applyto},Si ${obj} no intersecciona línea en ${dnd_position1} a ${dnd_position2} dentro de ${target} en ${applyto},,dnd story text
GMStdIfColShape_Story_23,If not ${obj} intersects line at ${dnd_position1} to ${dnd_position2} into temp ${target},Si ${obj} no intersecciona línea en ${dnd_position1} a ${dnd_position2} dentro de temp ${target},,dnd story text
GMStdIfColShape_Story_24,If not ${obj} intersects line at ${dnd_position1} to ${dnd_position2} into temp ${target} on ${applyto},Si ${obj} no intersecciona línea en ${dnd_position1} a ${dnd_position2} dentro de temp ${target} en ${applyto},,dnd story text
GMStdIfColShape_Story_25,If not ${obj} intersects rectangle at ${dnd_position1} to ${dnd_position2},Si ${obj} no intersecciona rectángulo en ${dnd_position1} a ${dnd_position2},,dnd story text
GMStdIfColShape_Story_26,If not ${obj} intersects rectangle at ${dnd_position1} to ${dnd_position2} on ${applyto},Si ${obj} no intersecciona rectángulo en ${dnd_position1} a ${dnd_position2} en ${applyto},,dnd story text
GMStdIfColShape_Story_27,If not ${obj} intersects rectangle at ${dnd_position1} to ${dnd_position2} into ${target},Si ${obj} no intersecciona rectángulo en ${dnd_position1} a ${dnd_position2} dentro de ${target},,dnd story text
GMStdIfColShape_Story_28,If not ${obj} intersects rectangle at ${dnd_position1} to ${dnd_position2} into ${target} on ${applyto},Si ${obj} no intersecciona rectángulo en ${dnd_position1} a ${dnd_position2} dentro de ${target} en ${applyto},,dnd story text
GMStdIfColShape_Story_29,If not ${obj} intersects rectangle at ${dnd_position1} to ${dnd_position2} into temp ${target},Si ${obj} no intersecciona rectángulo en ${dnd_position1} a ${dnd_position2} dentro de temp ${target},,dnd story text
GMStdIfColShape_Story_30,If not ${obj} intersects rectangle at ${dnd_position1} to ${dnd_position2} into temp ${target} on ${applyto},Si ${obj} no intersecciona rectángulo en ${dnd_position1} a ${dnd_position2} dentro de temp ${target} en ${applyto},,dnd story text
GMStdIfColShape_Story_31,If not ${obj} intersects ellipse at ${dnd_position1} to ${dnd_position2},Si ${obj} no intersecciona elipse en ${dnd_position1} a ${dnd_position2},,dnd story text
GMStdIfColShape_Story_32,If not ${obj} intersects ellipse at ${dnd_position1} to ${dnd_position2} on ${applyto},Si ${obj} no intersecciona elipse en ${dnd_position1} a ${dnd_position2} en ${applyto},,dnd story text
GMStdIfColShape_Story_33,If not ${obj} intersects ellipse at ${dnd_position1} to ${dnd_position2} into ${target},Si ${obj} no intersecciona elipse en ${dnd_position1} a ${dnd_position2} dentro de ${target},,dnd story text
GMStdIfColShape_Story_34,If not ${obj} intersects ellipse at ${dnd_position1} to ${dnd_position2} into ${target} on ${applyto},Si ${obj} no intersecciona elipse en ${dnd_position1} a ${dnd_position2} dentro de ${target} en ${applyto},,dnd story text
GMStdIfColShape_Story_35,If not ${obj} intersects ellipse at ${dnd_position1} to ${dnd_position2} into temp ${target},Si ${obj} no intersecciona elipse en ${dnd_position1} a ${dnd_position2} dentro de temp ${target},,dnd story text
GMStdIfColShape_Story_36,If not ${obj} intersects ellipse at ${dnd_position1} to ${dnd_position2} into temp ${target} on ${applyto},Si ${obj} no intersecciona elipse en ${dnd_position1} a ${dnd_position2} dentro de temp ${target} en ${applyto},,dnd story text
GMStdDrawSelf_Story_1,Draw self,Dibujar a si mismo,,dnd story text
GMStdDrawSelf_Story_2,Draw self on ${applyto},Dibujar a si mismo en ${applyto},,dnd story text
GMStdDrawValue_Story_1,Draw  at ${dnd_position},Dibujar en ${dnd_position},,dnd story text
GMStdDrawValue_Story_2,Draw  at ${dnd_position} on ${applyto},Dibujar en ${dnd_position} en ${applyto},,dnd story text
GMStdDrawValue_Story_3,Draw  ${var} at ${dnd_position},Dibujar ${var} en ${dnd_position},,dnd story text
GMStdDrawValue_Story_4,Draw  ${var} at ${dnd_position} on ${applyto},Dibujar ${var} en ${dnd_position} en ${applyto},,dnd story text
GMStdDrawValue_Story_5,"Draw ${caption}"" at ${dnd_position}""","Dibujar ${caption}"" en ${dnd_position}""",,dnd story text
GMStdDrawValue_Story_6,"Draw ${caption}"" at ${dnd_position} on ${applyto}""","Dibujar ${caption}"" en ${dnd_position} en ${applyto}""",,dnd story text
GMStdDrawValue_Story_7,"Draw ${caption}"" ${var} at ${dnd_position}""","Dibujar ${caption}"" ${var} en ${dnd_position}""",,dnd story text
GMStdDrawValue_Story_8,"Draw ${caption}"" ${var} at ${dnd_position} on ${applyto}""","Dibujar ${caption}"" ${var} en ${dnd_position} en ${applyto}""",,dnd story text
GMStdDrawValueTransformed_Story_1,Draw transformed  at ${dnd_position},Dibujar transformado en ${dnd_position},,dnd story text
GMStdDrawValueTransformed_Story_2,Draw transformed  at ${dnd_position} on ${applyto},Dibujar transformado en ${dnd_position} en ${applyto},,dnd story text
GMStdDrawValueTransformed_Story_3,Draw transformed  ${var} at ${dnd_position},Dibujar ${var} transformada en ${dnd_position},,dnd story text
GMStdDrawValueTransformed_Story_4,Draw transformed  ${var} at ${dnd_position} on ${applyto},Dibujar ${var} transformada en ${dnd_position} en ${applyto},,dnd story text
GMStdDrawValueTransformed_Story_5,"Draw transformed ${caption}"" at ${dnd_position}""","Dibujar ${caption} transformada en"" en ${dnd_position}""",,dnd story text
GMStdDrawValueTransformed_Story_6,"Draw transformed ${caption}"" at ${dnd_position} on ${applyto}""","Dibujar ${caption} transformada"" en ${dnd_position} en ${applyto}""",,dnd story text
GMStdDrawValueTransformed_Story_7,"Draw transformed ${caption}"" ${var} at ${dnd_position}""","Dibujar ${caption} ${var} transformada en ${dnd_position}""",,dnd story text
GMStdDrawValueTransformed_Story_8,"Draw transformed ${caption}"" ${var} at ${dnd_position} on ${applyto}""","Dibujar ${caption} ${var} transformada"" en ${dnd_position} en ${applyto}""",,dnd story text
GMStdDrawSprite_Story_1,Draw sprite ${sprite} frame ${image} at ${dnd_position},Dibujar sprite ${sprite} frame ${image} en ${dnd_position},,dnd story text
GMStdDrawSprite_Story_2,Draw sprite ${sprite} frame ${image} at ${dnd_position} on ${applyto},Dibujar sprite ${sprite} frame ${image} en ${dnd_position} en ${applyto},,dnd story text
GMStdDrawSpriteExt_Story_1,"Draw transformed sprite ${sprite} frame ${frame} with scale ${xscale},${yscale} and rotation ${rot}",Dibujar sprite transformado ${sprite} frame ${frame} con escala ${xscale},,dnd story text
GMStdDrawSpriteExt_Story_2,"Draw transformed sprite ${sprite} frame ${frame} with scale ${xscale},${yscale} and rotation ${rot} on ${applyto}",Dibujar sprite transformado ${sprite} frame ${frame} con escala ${xscale},,dnd story text
GMStdDrawSpritesStacked_Story_1,Draw sprite ${sprite} in ${number} rows at ${dnd_position},Dibujar sprite ${sprite} en ${number} filas en  ${dnd_position},,dnd story text
GMStdDrawSpritesStacked_Story_2,Draw sprite ${sprite} in ${number} rows at ${dnd_position} on ${applyto},Dibujar sprite ${sprite} en ${number} filas en ${dnd_position} en ${applyto},,dnd story text
GMStdDrawSpritesStacked_Story_3,Draw sprite ${sprite} in ${number} columns at ${dnd_position},Dibujar sprite ${sprite} en ${number} columnas en ${dnd_position},,dnd story text
GMStdDrawSpritesStacked_Story_4,Draw sprite ${sprite} in ${number} columns at ${dnd_position} on ${applyto},Dibujar sprite ${sprite} en ${number} columnas en ${dnd_position} en ${applyto},,dnd story text
GMStdDrawRectangle_Story_1,Draw rectangle from ${dnd_position1} to ${dnd_position2},Dibujar rectángulo de ${dnd_position1} a ${dnd_position2},,dnd story text
GMStdDrawRectangle_Story_2,Draw rectangle from ${dnd_position1} to ${dnd_position2} on ${applyto},Dibujar rectángulo de ${dnd_position1} a ${dnd_position2} en ${applyto},,dnd story text
GMStdDrawGradientRect_Story_1,Draw gradient rectangular outline from ${dnd_position1} to ${dnd_position2},Dibujar contorno de gradiente rectangular de ${dnd_position1} a ${dnd_position2},,dnd story text
GMStdDrawGradientRect_Story_2,Draw gradient rectangular outline from ${dnd_position1} to ${dnd_position2} on ${applyto},Dibujar contorno de gradiente rectangular de ${dnd_position1} a ${dnd_position2} en ${applyto},,dnd story text
GMStdDrawGradientRect_Story_3,Draw gradient rectangle from ${dnd_position1} to ${dnd_position2},Dibujar gradiente de rectángulo de ${dnd_position1} a ${dnd_position2},,dnd story text
GMStdDrawGradientRect_Story_4,Draw gradient rectangle from ${dnd_position1} to ${dnd_position2} on ${applyto},Dibujar gradiente de rectángulo de ${dnd_position1} a ${dnd_position2} en ${applyto},,dnd story text
GMStdDrawEllipse_Story_1,Draw ellipse from ${dnd_position1} to ${dnd_position2},Dibujar elipse de ${dnd_position1} a ${dnd_position2},,dnd story text
GMStdDrawEllipse_Story_2,Draw ellipse from ${dnd_position1} to ${dnd_position2} on ${applyto},Dibujar elipse de ${dnd_position1} a ${dnd_position2} en ${applyto},,dnd story text
GMStdDrawGradientEllipse_Story_1,Draw gradient elliptical outline from ${dnd_position1} to ${dnd_position2},Dibujar contorno de gradiente elíptica de ${dnd_position1} a ${dnd_position2},,dnd story text
GMStdDrawGradientEllipse_Story_2,Draw gradient elliptical outline from ${dnd_position1} to ${dnd_position2} on ${applyto},Dibujar contorno de gradiente elíptica de ${dnd_position1} a ${dnd_position2} en ${applyto},,dnd story text
GMStdDrawGradientEllipse_Story_3,Draw gradient ellipse from ${dnd_position1} to ${dnd_position2},Dibujar gradiente de elipse de ${dnd_position1} a ${dnd_position2},,dnd story text
GMStdDrawGradientEllipse_Story_4,Draw gradient ellipse from ${dnd_position1} to ${dnd_position2} on ${applyto},Dibujar gradiente de elipse de ${dnd_position1} a ${dnd_position2} en ${applyto},,dnd story text
GMStdDrawLine_Story_1,Draw line from ${dnd_position1} to ${dnd_position2},Dibujar línea de ${dnd_position1} a ${dnd_position2},,dnd story text
GMStdDrawLine_Story_2,Draw line from ${dnd_position1} to ${dnd_position2} on ${applyto},Dibujar línea de ${dnd_position1} a ${dnd_position2} en ${applyto},,dnd story text
GMStdDrawHealthbar_Story_1,Draw healthbar from ${dnd_position1} to ${dnd_position2} with value ${value},Dibujar barra de salud de ${dnd_position1} a ${dnd_position2} con valor ${value},,dnd story text
GMStdDrawHealthbar_Story_2,Draw healthbar from ${dnd_position1} to ${dnd_position2} with value ${value} on ${applyto},Dibujar barra de salud de ${dnd_position1} a ${dnd_position2} con valor ${value} en ${applyto},,dnd story text
GMStdDrawInstanceScore_Story_1,Draw score at ${dnd_position},Dibujar puntuación en ${dnd_position},,dnd story text
GMStdDrawInstanceScore_Story_2,"Draw score at ${dnd_position} with caption ${caption}""""","Dibujar puntuación en ${dnd_position} con cita ${caption}""""",,dnd story text
GMStdDrawInstanceScore_Story_3,Draw ${applyto}'s score at ${dnd_position} on ${applyto},Dibujar puntuación de ${applyto} en ${dnd_position} en ${applyto},,dnd story text
GMStdDrawInstanceScore_Story_4,"Draw ${applyto}'s score at ${dnd_position} with caption ${caption}"" on ${applyto}""","Dibujar puntuación de ${applyto} en ${dnd_position} con cita ${caption}"""" en ${applyto}""""""",,dnd story text
GMStdDrawInstanceHealth_Story_1,Draw healthbar from ${dnd_position1} to ${dnd_position2},Dibujar barra de salud de ${dnd_position1} a ${dnd_position2},,dnd story text
GMStdDrawInstanceHealth_Story_2,Draw ${applyto}'s healthbar from ${dnd_position1} to ${dnd_position2} on ${applyto},Dibujar barra de salud de ${applyto} de ${dnd_position1} a ${dnd_position2} en ${applyto},,dnd story text
GMStdDrawInstanceLives_Story_1,Draw lives in a row at ${dnd_position},Dibujar vidas en una fila en ${dnd_position},,dnd story text
GMStdDrawInstanceLives_Story_2,Draw lives in a column at ${dnd_position},Dibujar vidas en una columna en ${dnd_position},,dnd story text
GMStdDrawInstanceLives_Story_3,Draw ${applyto}'s lives in a row at ${dnd_position} on ${applyto},Dibujar vidas de ${applyto} en una fila en ${dnd_position} en ${applyto},,dnd story text
GMStdDrawInstanceLives_Story_4,Draw ${applyto}'s lives in a column at ${dnd_position} on ${applyto},Dibujar vidas de ${applyto} en una columna en ${dnd_position} en ${applyto},,dnd story text
GMStdSetColor_Story_1,Set draw color to ${color},Establecer color de dibujado a ${color},,dnd story text
GMStdSetColor_Story_2,Set draw color to ${color} on ${applyto},Establecer color de dibujado a ${color} en ${applyto},,dnd story text
GMStdGetColor_Story_1,Get draw color into ${var},Obtener color de dibujado dentro de ${var},,dnd story text
GMStdGetColor_Story_2,Get draw color into ${var} on ${applyto},Obtener color de dibujado dentro de ${var} en ${applyto},,dnd story text
GMStdAlpha_Story_1,Set drawing alpha channel to ${alpha},Establecer canal de dibujado alfa a ${alpha},,dnd story text
GMStdAlpha_Story_2,Set drawing alpha channel to ${alpha} on ${applyto},Establecer canal de dibujado alfa a ${alpha} en ${applyto},,dnd story text
GMStdGetAlpha_Story_1,Get drawing alpha channel into ${var},Obtener canal de dibujado alfa dentro de ${var},,dnd story text
GMStdGetAlpha_Story_2,Get drawing alpha channel into ${var} on ${applyto},Obtener canal de dibujado alfa dentro de ${var} en ${applyto},,dnd story text
GMStdSetFont_Story_1,Set font to ${font},Establecer fuente a ${font},,dnd story text
GMStdSetFont_Story_2,Set font to ${font} on ${applyto},Establecer fuente a ${font} en ${applyto},,dnd story text
GMStdSetAlignment_Story_1,Set text alignment to $(halign} and $(valign},Establecer alineado del texto de $(halign} y $(valign},,dnd story text
GMStdSetAlignment_Story_2,Set text alignment to $(halign} and $(valign} on ${applyto},Establecer alineado del texto de $(halign} y $(valign} en ${applyto},,dnd story text
GMStdTileSetAtPixel_Story_1,Set tile on layer ${layername} at ${dnd_position} to ${tile},Establecer casilla en capa ${layername} en ${dnd_position} a ${tile},,dnd story text
GMStdTileSetAtPixel_Story_2,Set tile on layer ${layername} at ${dnd_position} to ${tile} on ${applyto},Establecer casilla en capa ${layername} en ${dnd_position} a ${tile} en ${applyto},,dnd story text
