Name,English,Translation,Restrictions,Comment
RoomEditorTileEditing_CutSelection,Cut Selection,Cortar selección,,Tile editing menu entry heading for cut the current mask selection
RoomEditorTileEditing_DeleteSelection,Delete Selection,Eliminar selección,,Tile editing menu entry heading for delete the current mask selection
RoomEditorTileEditing_InvertSelection,Invert Selection,Invertir selección,,Tile editing menu entry heading for invert the current mask selection
RoomEditorTileEditing_Menu,Tile Editing,Edición de casillas,,Tile editing sub menu entry heading
RoomEditorTileEditing_TileDisplayWindow,Tile Selection Window,Ventana de selección de casilla,,Tile editing menu entry heading for open the tile selection window
RoomEditorTool_AutoTile,Auto Tile (A),Auto casilla (A),,tooltip for auto tile tool
RoomEditorTool_SelectTiles,Select Tiles (S),Seleccionar casillas (S),,tooltip for tile selection tool
RoomEditorTool_TileBrush,Paint Tiles,Pintar casillas,,Button tooltip for the tile brush tool
RoomEditorTool_TileEraser,Eraser (E),Goma de borrar (E),,tooltip for tile eraser tool
RoomEditorTool_TileFlip,Flip (Y),Voltear (Y),,tooltip for flip tile brush
RoomEditorTool_TileInheritance,Show Tile Inheritance,Mostrar herencia de casilla,,Tooltip message for the show tile inheritance button
RoomEditorTool_TileMirror,Mirror (X),Espejo (X),,tooltip for mirror tile brush
RoomEditorTool_TilePaintInheritance,Edit Tile Inheritance (I),Editar herencia de casilla (I),,tooltip for inheritance tile brush
RoomEditorTool_TilePen,Pen (D),Lápiz (D),,tooltip for tile pen tool
RoomEditorTool_TileRotate,Rotate Tile (Z),Rotar casilla (Z),,tooltip for rotate tile brush
RoomEditorTool_TileFill,Fill (F),Llenar (F),,tooltip for fill tile tool
RoomEditorTool_TileLine,Line (L),Línea (L),,tooltip for line tile tool
RoomEditorTool_TileRect,Rectangle (R),Rectángulo (R),,tooltip for rectangle tile tool
RoomProperties_BackgroundColour,Room Colour,Color de sala,,room properties section heading for background colour
RoomProperties_ClearDisplayBuffer,Clear Display Buffer,Mostrar buffer de pantalla,,checkbox caption for clear display buffer option
RoomProperties_ClearView,Clear Viewport Background,Despejar vista de fondo,,checkbox caption for clear view background option
RoomProperties_Colour,Colour,Color,,colour select box caption
RoomProperties_CreationCode,Creation Code,Código de creación,,button caption for opening creation code
RoomProperties_CreationOrder,Instance Creation Order,Orden de creación de instancia,,button caption for opening the instance creation order window
RoomProperties_EnablePhysics,Enable Physics,Activar físicas,,Checkbox caption for enabling physics
RoomProperties_EnableViews,Enable Viewports,Activar vistas,,checkbox caption for enable views option
RoomProperties_GravityX,Gravity X,Gravedad X,,Numeric textbox caption for horizontal gravity
RoomProperties_GravityY,Gravity Y,Gravedad Y,,Numeric textbox caption for vertical gravity
RoomProperties_HBorder,Horizontal Border,Borde horizontal,,numeric text box label for view for horizontal border
RoomProperties_Height,Height,Altura,,numeric textbox caption for room height
RoomProperties_HSpeed,Horizontal Speed,Velocidad horizontal,,numeric text box label for view for horizontal speed
RoomProperties_Persistent,Persistent,Persistente,,checkbox caption for persistent setting
RoomProperties_Physics,Room Physics,Físicas de sala,,Room properties section heading for physics
RoomProperties_PixsToMeters,Pixels To Meters,Píxeles a metros,,Numeric textbox caption for pixels to meters conversion
RoomProperties_Settings,Room Settings,Ajustes de sala,,room properties section heading for settings
RoomProperties_ShowColour,Draw Background Colour,Dibujar color de fondo,,checkbox caption for drawing background colour
RoomProperties_Speed,Speed,Velocidad,,numeric textbox caption for room speed
RoomProperties_VBorder,Vertical Border,Borde vertical,,numeric text box label for view for vertical border
RoomProperties_View,Viewport {0},Vista {0},,view instance heading in room properties
RoomProperties_ViewArea,Camera Properties,Propiedades de cámara,,group heading for room view area settings
RoomProperties_ViewFollowing,Object Following,Seguimiento de objeto,,group heading for object following settings
RoomProperties_ViewH,Height,Altura,,numeric text box label for view or view port height
RoomProperties_Viewport,Viewport Properties,Propiedades de vista,,group heading for viewport settings
RoomProperties_Views,Viewports and Cameras,Vistas y cámaras,,room properties section heading for views
RoomProperties_ViewVisible,Visible,Visible,,checkbox caption for whether the view is visible from room start
RoomProperties_ViewW,Width,Ancho,,numeric text box label for view or view port width
RoomProperties_ViewX,X Pos,Pos X,,numeric text box label for view or view port x pos
RoomProperties_ViewY,Y Pos,Pos Y,,numeric text box label for view or view port y pos
RoomProperties_VSpeed,Vertical Speed,Velocidad vertical,,numeric text box label for view for vertical speed
RoomProperties_Width,Width,Ancho,,numeric textbox caption for room width
Run_Menu_Clean,Clean,Limpiar,,Run menu "Clean"
Run_Menu_CreateExecutable,Create Executable,Crear ejecutable,,The Create Executable menu item
Run_Menu_RevealRemote,Show Remote Worker Installer,Mostrar instalador de trabajador remoto,,Reveal worker menu item
Run_Menu_Run,Run,Ejecutar,,Run menu "Run"
Run_Menu_RunDebug,Debug,Depurar,,Run menu "Debug"
remote_worker_error,Error,Error,,Error Connecting to Remote Worker Dialog Title
remote_worker_error_connecting,Could not connect to Remote Worker.  Please check your setup and try again.,No se ha podido conectar al trabajador remoto.  Compruebe su configuración y vuelva a intentarlo.,,Error Connecting to Remote Worker Dialog Contents
remote_worker_error_no_name,Remote Worker was left blank.  Please name your Remote Worker and try again.,El trabajador remoto está en blanco.  Nombre su trabajador remoto y vuelva a intentarlo.,,Error Connecting to Remote Worker Dialog Contents
Saving,Saving...,Guardando...,,Saving
SCM_Add_Path,Add Path,Añadir ruta,,Add a path to the SCM
SCM_Clone,Clone Repository,Clonar repositorio,,Clone a Source Control Repository
SCM_Commit,Commit Changes,Enviar cambios,,Commit local changes to Repository
SCM_Conflicts,Show Conflicts,Mostrar conflictos,,Show Conflicts within Repository
SCM_Create,Create Project Repository,Crear repositorio del proyecto,,Create a local Source Control Repository for this project
SCM_Delete_Path,Delete Path,Eliminar ruta,,Delete a path from Source Control
SCM_History,View History,Ver historial,,View Source Control Repository History
SCM_Import,Import Project into Repository,Importar proyecto al repositorio,,Import a Game Maker Project to a Source Control Repository
SCM_Menu,Source Control,Control de fuente,,Source Control Menu title
SCM_Pull,Pull Changes,Tirar cambios,,Pull Changes from Source Control Repository
SCM_Push,Push Changes,Empujar cambios,,Push Changes to Source Control Repository
SCM_Revert_All,Revert All,Revertir todo,,Revert all changes from Source Control
SCM_Revert_Path,Revert Path,Revertir ruta,,Revert an item from Source Control
SCM_Revert_Revision,Revert To This Revision,Revertir a esta revisión,,Revert to the selected revision in SCM
SCM_Conflict_Title,Source Control Conflicts,Conflictos de control de fuente,,Source Control Conflicts window title
SCM_Conflict_Theirs,Use Theirs,Usar los suyos,,Use "Their" version to resolve conflict
SCM_Conflict_Merge,Merge,Fusionar,,Open Merge Tool
SCM_Conflict_MergeTool,Choose Merge Tool,Elegir herramienta de fusión,,Choose which merge tool to use
SCM_Conflict_MergeTool_Path,Tool location,Ubicación de herramienta,,The Path to the Tool to use
SCM_Conflict_MergeTool_Options,Tool options,Opciones de herramienta,,The Options to send to the Tool
SCM_Conflict_Mine,Use Mine,Usar el mío,,Use "Mine" to resolve conflict
SCM_Successful_Merge,Was the Merge operation successful?,¿La operación de fusión tuvo éxito?,,Wait for the Merge Tool to finish and ask the user if the operation has been a success
SearchReplace_Cancelled,Search Cancelled,Búsqueda cancelada,,Search and Replace - Search Cancelled
SearchReplace_CaseSensitive,Case Sensitive,Distingue mayúsculas de minúsculas,,Search and Replace - Case Sensitive
SearchReplace_Complete,Search Complete ({0} results),Búsqueda completada ({0} resultados),,Search and Replace - Search Complete
SearchReplace_ContentHeader,Content,Contenidos,,Search & Replace - Output window "content" header
SearchReplace_EndOfResults,"End of search results reached, should we loop?","Se ha llegado al final de la búsqueda, ¿deberíamos empezar de nuevo?",,"End of Search and Replace results, loop to beginning or end?"
SearchReplace_FindAll,Find All,Encontrar todo,,Search and Replace - Find All
SearchReplace_FindNext,Find Next,Encontrar siguiente,,Search and Replace - Find Next
SearchReplace_FindPrevious,Find Previous,Encontrar anterior,,Search and Replace - Find Previous
SearchReplace_ItemHeader,Item,Elemento,,Search & Replace - Output window "item" header
SearchReplace_LineHeader,Line,Línea,,Search & Replace - Output window "line" header
SearchReplace_NoResults,No results were found.,Sin resultados.,,Search and Replace - No results found.
SearchReplace_Replace,Replace:,Reemplazar:,,Search and Replace - Replace
SearchReplace_ReplaceAll,Replace All,Reemplazar todo,,Search and Replace - Replace All
SearchReplace_ReplaceAllQuery,Are you sure you want to Replace All?\nThis will edit files on disk.,¿Está seguro de querer reemplazarlo todo?\nEsto editará los archivos en el disco.,,Warn user that a Replace All will edit files on disk.
SearchReplace_ReplaceSelected,Replace,Reemplazar,,Search and Replace - Replace Selected
SearchReplace_Search,Search:,Buscar:,,Search and Replace - Search
SearchReplace_Title,Search & Replace,Buscar y reemplazar,,Search and Replace title
SearchReplace_WholeWordOnly,Whole Word Only,Solo palabra completa,,Search and Replace - Whole Word Only
SearchReplace_MoreResults,There are more results available...,Hay más resultados disponibles...,,There are too many results to display
SoundEditor_Attributes,Attributes:,Atributos:,,Sound Editor Attributes - for choosing uncompressed/streaming options
SoundEditor_AudioGroup,Audio Group:,Grupo de sonido:,,Sound Editor Audio Group labal
SoundEditor_BitRate,Bit Rate (kbps):,Tasa de bits (kbps):,,Sound Editor Target Bit Rate ( in kbps )
SoundEditor_Compressed_NotStreamed,Compressed - Not Streamed,Comprimido - Sin streaming,,Sound Editor Attribute - Compressed and Not Streamed
SoundEditor_Compressed_Streamed,Compressed - Streamed,Comprimido - Con streaming,,Sound Editor Attribute - Compressed - Streamed
SoundEditor_CopyingSound,Copying Sound...,Copiando sonido...,,SoundEditor - copying sound to project
SoundEditor_EditSound,Edit Sound,Editar sonido,,Sound Editor Edit Sound Button
SoundEditor_Name,Name:,Nombre:,,Sound Editor Name label
SoundEditor_NoSound,No Sound has been loaded,No se ha cargado ningún sonido,,SoundEditor - no sound has been loaded
SoundEditor_Open,Open,Abrir,,Sound Editor - Open new sound
SoundEditor_Quality,Quality:,Calidad:,,Sound Editor Quality label
SoundEditor_SampleRate,Sample Rate:,Tasa de muestra:,,Sound Editor Target Sample Rate
SoundEditor_SoundLoaded,Sound Loaded,Sonido cargado,,SoundEditor - Sound has been loaded
SoundEditor_TargetOptions,Target Options:,Opciones de objetivo:,,"Sound Editor Target Options - for choosing sample rate, bit rate, etc..."
SoundEditor_Title,Sound: {0},Sonido: {0},,Title of SoundEditor window
SoundEditor_Uncompressed_NotStreamed,Uncompressed - Not Streamed,Sin comprimir - Sin streaming,,Sound Editor Attribute - Uncompressed and Not Streamed
SoundEditor_UncompressOnLoad_NotStreamed,Uncompress on Load - Not Streamed,Sin comprimir al cargar - Sin streaming,,Sound Editor Attribute - Uncompress on Load - Not Streamed
SoundEditor_Volume,Volume:,Volumen:,,Sound Editor Volume label
SoundEditor_Output,Output:,Salida:,,Sound Editor Output label
SoundEditor_NoDeviceWarningTitle,No Audio Device,Sin dispositivo de sonido,,No audio device is available for previewing sounds warning dialog title
SoundEditor_NoDeviceWarning,No audio device is available for previewing sounds.,No hay ningún dispositivo de sonido disponible para la vista previa de sonidos.,,No audio device is available for previewing sounds warning message
SoundEditor_StreamedAudioGroupWarning,Streaming sounds cannot be used in AudioGroups. Are you sure you want to set this to streaming? It will reset the AudioGroup back to Default.,Los sonidos con streaming no pueden usarse en los grupos de audio. ¿Está seguro de que quiere cambiar esto a streaming? Reiniciará el grupo de sonido a Predeterminado.,,warning message for streamed sound in audio group
SoundMixer_Title,Sound Mixer,Mezclador de sonido,,Title of SoundMixer window
SoundMixer_ColumnVolume,Column Volume,Columna volumen,,Column Volume Label
SoundMixer_UntitledGroup,Untitled Group,Grupo sin título,,Label of Untitled Group
SoundMixer_TooManyGroupsTitle,Too Many Sound Mixer Groups,Demasiados grupos de mezcla de sonido,,There are Too Many Sound Mixer Groups title
SoundMixer_TooManyGroups,There are too many Sound Mixer Groups on this window. You could open another Sound Mixer or close unused groups in this window.,En esta ventana hay demasiados grupos de mezcla de sonido. Puede abrir otro mezclador de sonido o cerrar los grupos que no use en esta ventana.,,There are too many Sound Mixer Groups on this window. You could open another Sound Mixer or close unused groups in this window.t
SourceControl_ActionEnded,"Attempting to request further source control actions on '{0}' after end has been called, create a new sourcecontrolaction class or use WaitForPrevious to insert blocking sections between requests","Intentando solicitar más acciones de control de fuente en ""{0}"" tras haber llamado al final, cree una nueva clase sourcecontrolaction o use WaitForPrevious para insertar secciones de bloqueo entre solicitudes",,exception message for when the code has attempted to request an action after End() has been called
SourceControl_ActionIncomplete,Source Control Action '{0}' has not successfully completed,La acción de control de fuente "{0}" no se ha completado con éxito,,error message for a source control action End() returning from a blocking wait when the action hasn't fully completed
SourceControl_InvalidAction,Source Control Action '{0}' has an invalid action in the request queue,La acción de control de fuente "{0}" tiene una acción inválida en la cola de peticiones,,exception message for when we have hit an invalid action request
SourceControlGit_NeedIdentity,Source Control (Git) Invalid Credentials,Control de fuente (Git) Credenciales inválidas,,Require Credentials Dialog Title
SourceControlGit_NeedIdentityMessage,The Repository '{0}' is expecting a different Username/Password than is set under the Identity preferences.,El repositorio "{0}" está esperando un Nombre de usuario / Contraseña de los establecidos en las preferencias de Identidad.,,The Git repository is expecting a different username and password message.
SourceControlGit_NoRepoTitle,Source Control (Git) No Repository,Control de fuente (Git) Sin repositorio,,There is no Git Repository (Title)
SourceControlGit_NoRepoMessage,"There is no Git repository configured with this Project.\nTry Create if you want a local repository, or Import into an existing one.",Este proyecto no tiene un repositorio Git configurado.\nPruebe Crear si quiere un repositorio local o Importar a uno existente.,,"There is no Git Repository (Message) There is no repository at the project directory, perhaps try Create or Import."
SourceControlGit_NoIdentity,Source Control (Git) No Identity,Control de fuente (Git) Sin identidad,,There is no Git Identity set (Title)
SourceControlGit_NoIdentityMessage,There is no Git identity set under Preferences.\nPlease set one so that commits are correctly attributed!,No se ha establecido la identidad Git en Preferencias.\n¡Establezca una para que los envíos puedan atribuirse correctamente!,,"There is no Git Identity set (Message) No identity credentials found in preferences, please set them."
SourceControlGit_Select_All,Select/Deselect All,Seleccionar/Deseleccionar todo,,Select/Deselect all items to commit
SourceControlGit_Merging,Merge in Progress,Fusión en curso,,Merge in Progress Status Message for Commit window
SourceControlGit_History_Files,Files Modified in Commit - {0},Archivos modificados en el envío - {0},,Files Modified in Selected Commit
SourceControlGit_History_Message,Message for Commit - {0},Mensaje para el envío - {0},,Message for Selected Commit
SourceControlGit_History_Commits,Commit History,Historial de envíos,,Commit History
SourceControlGit_PageLeft,Previous Page,Página anterior,,Previous Page of Results
SourceControlGit_PageRight,Next Page,Página siguiente,,Next Page of Results
SourceControlGit_SelectCommit,Select a Commit,Seleccionar un envío,,Select a Commit message
SourceControlGit_AutoPopup,Automatically open source control output window,Abre automáticamente la ventana de control de salida de fuente,,Preference title for automatically popping up the source control output window
SourceControlGit_NoCommitMessage,"You have not specified a commit message, are you sure you want to continue?","No ha especificado un mensaje de envío, ¿está seguro de querer continuar?",,No commit message specified warning
SourceControlConflictsDetected,"There are conflicts within this project. If the project is closed or reloaded, it may be broken until manually resolved. Are you sure you want to continue?",Este proyecto tiene conflictos internos. Si el proyecto se cierra o vuelve a cargar puede romperse hasta que se solucione manualmente. ¿Está seguro de que quiere continuar?,,Conflicts Detected message
sourcecontrolgit_auth_type,Authorisation Type,Tipo de autorización,,Type of Authorisation to use
sourcecontrolgit_auth_repository,Repository URL,URL del repositorio,,URL of Repository
sourcecontrolgit_auth_username,Username,Nombre de usuario,,Username for authentication
sourcecontrolgit_auth_password,Password,Contraseña,,Password for authentication
sourcecontrolgit_auth_public,Path to Public Key,Ruta a la clave pública,,Path to Public Key for authentication
sourcecontrolgit_auth_private,Path to Private Key,Ruta a la clave privada,,Path to Private Key for authentication
sourcecontrolgit_auth_userpass,Username/Password,Nombre de usuario/Contraseña,,Username and Password combination for authentication
sourcecontrolgit_auth_sshkeys,SSH Keys,Claves SSH,,SSH Keypair combination for authentication
sourcecontrolgit_authentication_settings,Source Control (Git) Authentication Settings,Control de fuente (Git) Ajustes de autentificación,,Source Control (Git) Authentication Settings Window Title
sourcecontrolgit_difftool_path,Path to Diff tool,Ruta a la herramienta Diff,,Path to Diff tool
sourcecontrolgit_difftool_options,Diff Tool Options,Opciones de herramienta Diff,,Options to pass to Diff tool
sourcecontrolgit_auth_add_userpass,Add User/Pass Authentication,Añadir usuario/pase de autentificación,,Add new User/Pass Authentication
sourcecontrolgit_auth_add_ssh,Add SSH Keypair Authentication,Añadir autentificación de SSH KeyPair,,Add new SSH Keypair Authentication
sourcecontrolgit_auth_failed,Source Control (Git) Authentication Failed,Control de fuente (Git) Error en la autentificación,,Authentication failed in Source Control (Git) error title
sourcecontrolgit_auth_userpass_failed,No Valid User/Pass Authentication details found for {0},No se han encontrado datos válidos de usuario/pase de autentificación para {0},,No Valid User/Pass found for repository error message
sourcecontrolgit_auth_ssh_failed,No Valid SSH KeyPair Authentication details found for {0},No se han encontrado datos válidos de SSH KeyPair de autentificación para {0},,No Valid SSH KeyPair found for repository error message
sourcecontrolgit_auth_create_keypair,Create KeyPair,Crear KeyPair,,Create SSH KeyPair button
sourcecontrolgit_auth_missingfield_title,Source Control (Git) Invalid Authentication,Control de fuente (Git) Autentificación inválida,,Source Control (Git) Invalid Authentication title
sourcecontrolgit_auth_missing_repo,Repository field cannot be empty,El campo repositorio no puede estar vacío,,Warning that the repository field cannot be empty
sourcecontrolgit_auth_missing_username,Username field cannot be empty,El campo nombre de usuario no puede estar vacío,,Warning that the username field cannot be empty
sourcecontrolgit_auth_missing_password,Password field cannot be empty,El campo contraseña no puede estar vacío,,Warning that the password field cannot be empty
sourcecontrolgit_auth_missing_publickey,Cannot find Public key - please ensure path is valid,No se puede encontrar la clave pública - asegúrese de que la ruta sea válida,,Warning that the public key field is invalid
sourcecontrolgit_auth_missing_privatekey,Cannot find Private key - please ensure path is valid,No se puede encontrar la clave privada - asegúrese de que la ruta sea válida,,Warning that the private key field is invalid
sourcecontrolgit_auth_repo_exists,Authentication details for repository already exist,Los datos de autentificación para el repositorio ya existen,,Authentication details for repository already exist
SourceControlGit_UnlocalisedError,{0},{0},,For when Git dies for some reason that we dont know why - display the exception directly
sourcecontrolgit_clone_repository,Source Control (Git) Clone Repository,Control de fuente (Git) Clonar repositorio,,Clone Repository in source control git plugin
sourcecontrolgit_clone_urltoclone,URL of repository to clone:,URL del repositorio a clonar:,,URL of the repository to clone
sourcecontrolgit_clone_path,Path to clone to:,Ruta a la que clonar:,,Path to clone repository into
sourcecontrolgit_commit,Source Control (Git) Commit,Control de fuente (Git) Enviar,,Commit to repository title
sourcecontrolgit_commit_stagedchanges,Stage Changes,Cambios de fase,,Staged Changes label
sourcecontrolgit_commit_unstageall,Unstage All,Desfasar todo,,Unstage All changes label
sourcecontrolgit_commit_unstageselected,Unstage Selected,Desfasar seleccionado,,Unstage Selected changes label
sourcecontrolgit_commit_unstagedchanges,Unstaged Changes,Cambios desfasados,,Unstaged Changes label
sourcecontrolgit_commit_stageall,Stage All,Poner todo en fase,,Stage All changes label
sourcecontrolgit_commit_stageselected,Stage Selected,Poner en fase seleccionado,,Stage Selected changes label
sourcecontrolgit_commit_message,Commit Message,Enviar mensaje,,Commit Message label
sourcecontrolgit_commit_button,Commit,Enviar,,Commit button label
sourcecontrolgit_import_project,Source Control (Git) Import Project,Control de fuente (Git) Importar proyecto,,Import Project title
sourcecontrolgit_import_repository,Repository to import project into:,Repositorio al que importar el proyecto:,,Repository to import project into label
sourcecontrolgit_log,Source Control (Git) Log,Control de fuente (Git) Registro,,Revision log for source control title
Splash_Done,Done.,Hecho.,,Finished loading
Splash_Loading,Loading....,Cargando...,,Generic loading text
Splash_LoadingLanguages,Loading Languages...,Cargando idiomas...,,Loading the languages prefix
Splash_LoadingUserLanguages,Loading Custom Languages...,Cargando idiomas personalizados...,,Loading the user supplied languages prefix
Splash_LoadingPlugins,Loading Plugins...,Cargando plugins...,,Loading the plugins
Splash_LoadingPrefs,Loading Preferences...,Cargando preferencias...,,Loading the preferences
Splash_LoadingDevices,Loading Devices...,Cargando dispositivos...,,Loading the devices
Splash_UserLogin,User Login,Inicio de sesión de usuario,,User Login has been started
Splash_InitDnD,Drag and Drop...,Arrastrar y soltar...,,Initialising Drag and Drop
Splash_CheckingRSS,Checking RSS...,Comprobando RSS...,,Checking RSS...
SplineEditor_DeletePoints,Delete Points,Eliminar puntos,,Path spline editor context menu entry
SpriteEditor_LockOrigin,Lock sprite origin,Fijar origen del sprite,,Lock sprite origin from editing
SpriteEditor_Manual,Manual,Manual,,Sprite editor manual bounding box label
SpriteEditor_Premultiply,Premultiply Alpha,Premultiplicar Alfa,,Premultiply alpha channel of sprite composite
SpriteEditor_EdgeFiltering,Edge Filtering,Filtrado de bordes,,Edge filtering of sprite composite
SpriteEditor_Premultiply_Tooltip,Premultiply the alpha channel into the sprite frame,Premultiplica el canal alfa en el frame del sprite,,Premultiply alpha channel of sprite composite tooltip
SpriteEditor_EdgeFiltering_Tooltip,Merge pixels along the edge of the graphic to correct interpolation,Fusiona píxeles a lo largo del borde del gráfico para corregir la interpolación,,Edge filtering of sprite composite tooltip
SpriteEditor_FullImage,Full Image,Imagen completa,,Sprite editor full image bounding box label
SpriteEditor_Image,Image:,Imagen:,,Image label
SpriteEditor_BBBottom,Bottom:,Inferior:,,Sprite editor bounding box label
SpriteEditor_ZoomLabel,{0}%,{0}%,,Zoom label format
SpriteEditor_BBLeft,Left:,Izquierdo:,,Sprite editor bounding box label
SpriteEditor_BBRight,Right:,Derecho:,,Sprite editor bounding box label
SpriteEditor_BBTop,Top:,Superior:,,Sprite editor bounding box label
SpriteEditor_BoundingBox,Boundaries,Límites,,Sprite editor bounding box label
SpriteEditor_ColDiamond,Diamond (Slow),Diamante (lento),,Sprite editor collision type
SpriteEditor_ColEllipse,Ellipse (Slow),Elipse (lento),,Sprite editor collision type
SpriteEditor_CollisionMask,Collision Mask,Máscara de colisión,,Sprite editor collision mask caption
SpriteEditor_CollisionMaskTimeline,Collision Mask:,Máscara de colisión:,,Sprite editor collision mask caption in timeline
SpriteEditor_ColPrecise,Precise (Slow),Preciso (lento),,Sprite editor collision type
SpriteEditor_ColPrecise_Separate,Precise Per Frame (Slow),Preciso por frame (lento),,Sprite editor collision mask type
SpriteEditor_ColRectangle,Rectangle (Fast),Rectángulo (rápido),,Sprite editor collision type
SpriteEditor_ColMaskAutomatic,Automatic,Automático,,Sprite editor automatic collision mask
SpriteEditor_ContextMenu_AddFrame,Add Frame,Añadir frame,,Sprite editor frame context menu
SpriteEditor_ContextMenu_Copy,Copy,Copiar,,Sprite editor frame context menu
SpriteEditor_ContextMenu_Delete,Delete,Eliminar,,Sprite editor frame context menu
SpriteEditor_ContextMenu_Paste,Paste,Pegar,,Sprite editor frame context menu
SpriteEditor_ContextMenu_SelectAll,Select All,Seleccionar todo,,Sprite editor frame context menu
SpriteEditor_EditImages,Edit Image,Editar imagen,,Sprite editor open image editor button
SpriteEditor_EditMask,Edit Collision Mask,Editar máscara de colisión,,Sprite editor open collision mask button
SpriteEditor_EnableWrap,Wrap Frames,Empaquetar frames,,Sprite editor wrap frames toggle button caption
SpriteEditor_FPS,Speed:,Velocidad:,,Sprite editor fps playback speed label
SpriteEditor_Import,Import,Importar,,Sprite editor import button
SpriteEditor_LabelFrameCount,Frame Count: {0},Recuento de frames: {0},,Sprite editor frame label
SpriteEditor_LabelOrigin,Origin Point:,Punto de origen:,,Sprite editor origin point label
SpriteEditor_LabelSize,Size:,Tamaño:,,Sprite editor label size
SpriteEditor_W,W: {0},An: {0},,Width label
SpriteEditor_H,H: {0},Al: {0},,Height label
SpriteEditor_SWFPrecisionLabel,SWF Precision:,Precisión SWF:,,SWF precision slider label
Sprite_Resize_Title,Resize Properties: {0},Propiedades de cambio de tamaño: {0},,Resize properties title
Sprite_Resize_CurrentSize,Current,Actual,,Current size of sprite label
Sprite_Resize_Preview,Preview,Vista previa,,Preview label
SpriteEditor_PreviewColMask,Preview Mask,Máscara de vista previa,,Preview label
Sprite_Resize_ScaleImage,Scale Image,Escalar imagen,,Scale label
Sprite_Resize_ResizeCanvas,Resize Canvas,Cambiar tamaño lienzo,,Resize label
Sprite_Resize_Width,Width:,Ancho:,,Width label
Sprite_Resize_Height,Height:,Altura:,,Height label
Sprite_Resize_MaintainAspect,Maintain Aspect Ratio:,Mantener relación de aspecto:,,Maintain ratio label
Sprite_Resize_Pixels,pixels,píxeles,,Pixels label
SpriteResizeTilesetWarning_Label,Sprite is a tile set resource!,¡El sprite es un recurso del conjunto de casillas!,,Tile set warning
SpriteResizeTilesetWarning,This sprite is a tile set and resizing will cause tile data to change. Do you want to continue anyway?,Este sprite está en un conjunto de casillas y cambiarlo de tamaño cambiará los datos de la casilla. ¿Quiere continuar a pesar de todo?,,Sprite resize tile set warning
Sprite_Resize_Percentage,%,%,,Percentage label
Sprite_Resize_ScaleIn,Scale In:,Escala en:,,Scale in label
Sprite_Resize_ResizeIn,Resize In:,Cambiar tamaño en:,,Resize in label
SpriteEditor_Name,Name:,Nombre:,,Sprite editor name label
SpriteEditor_Origin,Origin:,Origen:,,Sprite editor origin label
SpriteEditor_Origin_BottomLeft,Bottom Left,Inferior izquierda,,Sprite editor origin combo menu item
SpriteEditor_Origin_BottomMiddle,Bottom Center,Inferior central,,Sprite editor origin combo menu item
SpriteEditor_Origin_BottomRight,Bottom Right,Inferior derecha,,Sprite editor origin combo menu item
SpriteEditor_Origin_CentreLeft,Middle Left,Central izquierda,,Sprite editor origin combo menu item
SpriteEditor_Origin_CentreMiddle,Middle Center,Central,,Sprite editor origin combo menu item
SpriteEditor_Origin_CentreRight,Middle Right,Central derecha,,Sprite editor origin combo menu item
SpriteEditor_Origin_Custom,Custom,Personalizada,,Sprite editor origin combo menu item
SpriteEditor_Origin_TopLeft,Top Left,Superior izquierda,,Sprite editor origin combo menu item
SpriteEditor_Origin_TopMiddle,Top Center,Superior central,,Sprite editor origin combo menu item
SpriteEditor_Origin_TopRight,Top Right,Superior derecha,,Sprite editor origin combo menu item
SpriteEditor_Play,Play Animation,Iniciar animación,,Sprite editor play animation button
SpriteEditor_PlaybackOptions,Playback Options,Opciones de reproducción,,Sprite editor playback options label
SpriteEditor_PreviewFrameRanges,Previewing Frames:,Vista previa de frames:,,Sprite editor label for displaying previewed frame ranges
SpriteEditor_ShowingColMask,Showing Collision Mask,Mostrando máscara de colisión,,Sprite editor label when showing collision mask over sprite
SpriteEditor_TextureGroup,Group:,Grupo:,,Sprite editor texture group label
SpriteEditor_TextureSettings,Texture Settings:,Ajustes de texturas,,Sprite editor texture settings label
SpriteEditor_TileHor,Tile Horizontally,Apilar en horizontal,,Sprite editor tile hor label
SpriteEditor_Tile_Tooltip,Tile Horizontally and Tile Vertically relate to how the edges of the image will be\ncreated when placed on the texture page. An image that is to be tiled will have the edges (horizontal or vertical)\nadded to by the edges from the opposite side.,Apilar en horizontal y apilar en vertical tienen que ver con cómo los bordes de la imagen\nse crearán cuando se coloquen sobre la página de la textura. Una imagen que va a ser encasillada tendrá los bordes (horizontales o verticales\nañadidos para estar junto con los bordes del lado contrario.,,Tiling tooltip
SpriteEditor_TileVer,Tile Vertically,Apilar en vertical,,Sprite editor tile ver label
SpriteEditor_Tolerance,Tolerance,Tolerancia,,Sprite editor alpha tolerance slider label
SpriteEditor_Use3D,Separate Texture Page,Separar página de textura,,Sprite editor use for 3D label
SpriteEditor_WindowTitle,Sprite: {0},Sprite: {0},,Sprite editor window title
StartPage_Error,Start page failed to load.\nYou can create new projects from the File menu.,Error al cargar la página de inicio.\nPuede crear nuevos proyectos desde el menú Archivo.,,Start page error text
StartPage_ErrorTitle,An Error Occurred,Se ha producido un error,,Start page error title
StartPage_Title,Start Page,Página de inicio,,Start page title
StripDialog_NumberOfImages,Number of Frames,Número de frames,,strip dialog frame count
