Name,English,Translation,Restrictions,Comment
ImageEditor_SelectAll,Select All,Alles auswählen,,Image editor select all menu option
ImageEditor_DeleteFrames,Delete Selected Frames,Ausgewählte Frames löschen,,Image editor menu option -Delete selected frames
ImageEditor_DeleteGroup,Delete group,Gruppe löschen,,Image editor layer context menu - delete group/folder
ImageEditor_DeleteLayer,Delete layer(s),Ebene(n) löschen,,Image editor layer context menu - delete layer or layers
ImageEditor_DuplicateLayer,Duplicate layer(s),Ebene(n) verdoppeln,,Image editor layer panel - duplicate layer menu option
ImageEditor_EditLayerProperties,Edit layer properties,Ebeneneigenschaften bearbeiten,,Image editor layer context menu- edit layer properties
ImageEditor_EffectApply,Apply,Anwenden,,effect apply button
ImageEditor_EffectApplyToLabel,Apply To:,Anwenden auf:,,effect apply to heading
ImageEditor_EffectCancel,Cancel,Abbrechen,,effect cancel button
ImageEditor_Effects,Effects,Effekte,,Image editor menu heading -Effects
ImageEditor_EffectAllFrames,Apply to All Frames,Für alle Frames übernehmen.,,apply to all frames label
ImageEditor_Flip,Flip,Umdrehen,,Image editor menu option -Flip
ImageEditor_GridColour,Colour,Farbe,,Image editor grid colour label
ImageEditor_GridSettings,Grid Settings,Gittereinstellungen,,Image editor grid settings label
ImageEditor_GridX,X Spacing,X-Abstand,,Image editor grid x spacing label
ImageEditor_GridY,Y Spacing,Y-Abstand,,Image editor grid y spacing label
ImageEditor_HeightLabel,Height:,Höhe:,,image editor resize height label
ImageEditor_ImportCrop,Crop / pad,Zuschneiden / Auffüllen,,Image editor import dialog crop option
ImageEditor_ImportImageTitle,Import image(s),Bild(er) importieren,,Image editor import images title
ImageEditor_PasteImageResizeTitle,Resize Canvas,Bildgröße ändern,,canvas resize dialog on paste
ImageEditor_ImportResizeLabel,Imported image is a different size from the canvas,Die Größe des importierten Bilds unterscheidet sich von der aktuellen Szenengröße.,,Image editor import dialog resize required description
ImageEditor_PasteResizeLabel,Pasted image is larger than the canvas,Das eingefügte Bild ist größer als die Szene,,Image editor import dialog paste resize label
ImageEditor_Import_ResizeImported,Resize imported image to canvas size,Das importierte Bild auf die Szenengröße verkleinern,,Image editor import resize imported image
ImageEditor_Import_ResizeCanvas,Resize canvas to imported image size ({0} x {1}),Szenengröße an die Größe des importierten Bilds anpassen ({0} x {1}),,Image editor import resize canvas
ImageEditor_Paste_ResizeCanvas,Resize canvas to pasted image size ({0} x {1})?,Szenengröße an die Größe des eingefügten Bilds anpassen ({0} x {1})?,,Image editor import resize canvas pasted image
ImageEditor_ImportCrop_Canvas,Crop/pad canvas,Szene beschneiden/auffüllen,,image editor import - crop canvas
ImageEditor_ImportScale_Canvas,Scale canvas,Szene skalieren,,image editor import - scale canvas
ImageEditor_ImportCrop_Import,Crop/pad imported image,Importiertes Bild zuschneiden/auffüllen,,image editor import- crop imported image
ImageEditor_ImportScale_Import,Scale imported image,Importiertes Bild skalieren,,image editor import- scale imported image
ImageEditor_InsertFrame,Insert Frame,Frame einfügen,,Image editor menu option -Insert frame
ImageEditor_IntensityLabel,Intensity:,Intensität:,,effect intensity
ImageEditor_InterpLabel,Interpolation:,Interpolation:,,Image editor interpolation label
ImageEditor_InvertSelection,Invert Selection,Auswahl umkehren,,Image editor menu option -Invert selection
ImageEditor_KeepAspectRatio,Keep aspect ratio,Bildverhältnis beibehalten,,image editor keep aspect ratio label
ImageEditor_LayerBlendMode,Blend Mode:,Einblend-Modus:,,Image layer properties - blend mode
ImageEditor_LayerName,Name:,Name:,,Layer Name label in Layer Preferences
ImageEditor_LayerOpacity,Opacity:,Deckkraft:,,Image layer properties - opacity
ImageEditor_LayerPanelTitle,Layers,Ebenen,,layers panel title
ImageEditor_LayerProperties,Layer Properties,Ebeneneigenschaften,,Image layer properties title
ImageEditor_Loop_Tooltip,Toggle loop/ping-pong,Schleifen-/Ping-Pong ein/aus,,Image editor loop/ping pong button tooltip
ImageEditor_Menu_Save,Save,Speichern,,Image editor menu option -Save
ImageEditor_MergeAllLayers,Merge all layers,Alle Ebenen kombinieren,,Image editor layer context menu - merge all layers
ImageEditor_MergeGroup,Merge group,Gruppe kombinieren,,Image editor layer context menu - merge group
ImageEditor_MergeLayerDown,Merge layer down,Ebene nach unten kombinieren,,Image editor layer context menu - merge layer down
ImageEditor_MergeSelectedLayers,Merge Selected Layers,Ausgewählte Ebenen kombinieren,,Image editor layer context menu - merge selected layers
ImageEditor_Mirror,Mirror,Spiegeln,,Image editor menu option -Mirror
ImageEditor_NxN_Pixels,{0} x {1} pixels,{0} x {1} Pixel,,image editor pixel dimensions
ImageEditor_OnionSkin_Tooltip,Toggle onion skinning,Onion-Skinning ein/aus,,Image editor onion skin button tooltip
ImageEditor_OnionSkinFramesBack,Frames back,Frames zurück,,Image editor onion skin settings label
ImageEditor_OnionSkinFramesFwd,Frames forwards,Frames vor,,Image editor onion skin settings label
ImageEditor_OnionSkinSettings,Onion Skin Settings,Onion-Skin-Einstellungen,,Image editor onion skin settings title
ImageEditor_OnionSkinTint,Colour,Farbe,,Image editor onion skin settings label
ImageEditor_Paste,Paste,Einfügen,,Image editor menu option -Paste
ImageEditor_PlaybackSpeed,Speed:,Geschwindigkeit:,,Image editor playback speed label
ImageEditor_PlayButton_Tooltip,Play/Pause animation,Animation abspielen/pausieren,,Image editor play button tooltip
ImageEditor_Position,Position,Position,,image editor position label
ImageEditor_Preview,Preview,Vorschau,,effect preview
ImageEditor_Redo,Redo,Erneut durchführen,,Image editor menu option -Redo
ImageEditor_ResizeCanvas,Resize All Frames,Größe aller Frames ändern,,image editor resize canvas menu entry
ImageEditor_Rotate,Rotate,Drehen,,Image editor menu option -Rotate
ImageEditor_Scale,Scale,Skalieren,,Image editor menu option -Scale
ImageEditor_ScaleImage,Scale All Frames,Alle Frames skalieren,,Image editor scale image title
ImageEditor_SelectedLayer,Selected Layer,Ausgewählte Ebene,,effect selected layer option
ImageEditor_SnapToGrid,Snap to grid,An Gitter einrasten,,Image editor snap to grid
ImageEditor_TextTool_AA,Anti-alias,Anti-Aliasing,,Image editor text tool anti-alias
ImageEditor_TextTool_SettingsWindow,Font Adjustment,Schriftartanpassung,,Image editor text tool settings window caption
ImageEditor_Title,Image Editor: {0},Bildeditor: {0},,Image editor:(resource) title
ImageEditor_ToggleGrid,Toggle Grid,Gitter ein/aus,,Image editor toggle grid menu entry
ImageEditor_ToleranceLabel,Tolerance:,Toleranz:,,Image editor magic wand tolerance label
ImageEditor_RotationLabel,Rotation:,Drehung:,,Image editor rotation label
ImageEditor_RotationInterpolateLabel,Interpolate,Interpolieren,,Image editor rotation interpolate label
ImageEditor_Tool_Arc,Arc tool,Bogenwerkzeug,,ImageEditor Arc tool
ImageEditor_Tool_Brush,Paintbrush tool,Pinselwerkzeug,,ImageEditor paint brush tool
ImageEditor_Tool_ColourPicker,Colour Picker,Farbpipette,,ImageEditor Colour Picker
ImageEditor_Tool_Ellipse,Ellipse tool,Ellipsenwerkzeug,,ImageEditor Ellipse tool
ImageEditor_Tool_EllipseOutline,Ellipse tool - outline,Ellipsenwerkzeug - Kontur,,ImageEditor Ellipse tool(outline)
ImageEditor_Tool_EllipseFilled,Ellipse tool - filled,Ellipsenwerkzeug - gefüllt,,ImageEditor Ellipse tool(filled)
ImageEditor_Tool_EllipseSelect,Ellipse select tool,Ellipsenauswahlwerkzeug,,ImageEditor Ellipse select tool
ImageEditor_Tool_PaintSelect,Paint selection tool,Farbenauswahlwerkzeug,,ImageEditor paint selection tool
ImageEditor_Tool_Erase,Erase tool,Löschwerkzeug,,ImageEditor Erase tool
ImageEditor_Tool_Fill,Fill tool,Füllwerkzeug,,ImageEditor Fill tool
ImageEditor_Tool_ColourReplace,Colour replace tool,Farbwechselwerkzeug,,ImageEditor Colour replace tool
ImageEditor_Tool_ColourRemover,Colour remove tool,Farbentfernungswerkzeug,,ImageEditor Colour remove tool
ImageEditor_Tool_Flip,Flip brush tool,Pinselumkehrwerkzeug,,ImageEditor Flip tool
ImageEditor_Tool_Line,Line tool,Linienwerkzeug,,ImageEditor Line tool
ImageEditor_Tool_MagicWand,Magic wand tool,Zauberstabwerkzeug,,ImageEditor Magic wand tool
ImageEditor_Tool_Mirror,Mirror brush tool,Spiegelpinselwerkzeug,,ImageEditor Mirror tool
ImageEditor_Tool_Pan,Pan image tool,Schwenkwerkzeug,,ImageEditor Pan tool
ImageEditor_Tool_Polygon,Polygon tool,Vieleckwerkzeug,,ImageEditor Polygon tool
ImageEditor_Tool_PolygonOutline,Polygon tool - outline,Vieleckwerkzeug - Kontur,,ImageEditor Polygon tool(outline)
ImageEditor_Tool_PolygonFilled,Polygon tool - filled,Vieleckwerkzeug - gefüllt,,ImageEditor Polygon tool(filled)
ImageEditor_Tool_Rectangle,Rectangle tool,Rechteckwerkzeug,,ImageEditor Rectangle tool
ImageEditor_Tool_RectangleOutline,Rectangle tool - outline,Rechteckwerkzeug - Kontur,,ImageEditor Rectangle tool(outline)
ImageEditor_Tool_RectangleFilled,Rectangle tool - filled,Rechteckwerkzeug - gefüllt,,ImageEditor Rectangle tool(filled)
ImageEditor_Tool_RectangleSelect,Rectangle select tool,Rechteckauswahlwerkzeug,,ImageEditor Rectangle select tool
ImageEditor_Tool_Rotate,Rotate brush tool,Pinselwerkzeug drehen,,ImageEditor Rotate tool
ImageEditor_Tool_FreeRotate,Free rotate brush tool,Pinselwerkzeug frei drehen,,ImageEditor Free Rotate tool
ImageEditor_Tool_SplitMagnify,Split Magnify,Teilen und vergrößern,,Image editor split magnify tool name
ImageEditor_Tool_Text,Text tool,Textwerkzeug,,Image editor text tool
ImageEditor_ToolboxPanelTitle,Toolbox,Werkzeugkasten,,toolbox panel title
ImageEditor_Transform,Animation,Animation,,Image editor menu - animation transform heading
ImageEditor_Menu_Flip,Flip,Umdrehen,,Image editor menu flip
ImageEditor_Menu_Mirror,Mirror,Spiegeln,,Image editor menu mirror
ImageEditor_Menu_AllFrames,All Frames,Alle Frames,,Image editor menu flip animation
ImageEditor_Menu_CurrentFrame,Selected Frames,Ausgewählte Frames,,Image editor menu flip current frame
ImageEditor_Menu_RotateImageCW,Rotate All Frames (clockwise 90),Alle Frames drehen (90 im Uhrzeigersinn),,Image editor rotate clockwise menu entry
ImageEditor_Menu_RotateImageACW,Rotate All Frames (anti-clockwise 90),Alle Frames drehen (90 gegen den Uhrzeigersinn),,Image editor rotate anti-clockwise menu entry
ImageEditor_Undo,Undo,Rückgängig machen,,Image editor menu option -Undo
ImageEditor_VisibleLayers,Visible Layers,Sichtbare Ebenen,,effect visible layers option
ImageEditor_WidthLabel,Width:,Breite:,,image editor resize width label
ImageEditor_ArcTool_Info,"Click to add a point, drag to move (${ctrl} - move control point; Shift - snap; Enter - commit)","Klicken Sie, um einen Punkt hinzuzufügen. Halten Sie ${ctrl}, um ihn zu bewegen (Strg - Kontrollpunkt bewegen; Shift - Anheften; Enter - Festlegen)",,image editor tool info
ImageEditor_ColourPicker_Info,Left/right click to pick a colour,"Links-/rechtsklicken, um eine Farbe zu wählen",,image editor tool info
ImageEditor_EllipseTool_Info,Click and drag to draw an ellipse (Shift for a circle),"Klicken und ziehen, um eine Ellipse zu zeichnen (Umschalt für Kreis)",,image editor tool info
ImageEditor_PaintSelectTool_Info,"Paint selection (${ctrl} to add, Alt/right click to subtract)","Malauswahl (${ctrl} zum Hinzufügen, Alt/Rechtsklick zum Abziehen)",,image editor tool info
ImageEditor_EraseTool_Info,Click to erase,"Klicken, um zu löschen",,image editor tool info
ImageEditor_FillTool_Info,Click to fill (Alt to tile with brush),"Klicken, um zu füllen (Alt für Kachelung mit Pinsel)",,image editor tool info
ImageEditor_ColourReplaceTool_Info,Click to swap colours (Alt to replace alpha also),"Klicken, um Farben zu tauschen (Alt, um auch Alphakanal zu tauschen)",,image editor tool info
ImageEditor_ColourRemoveTool_Info,Click to remove a colour,"Klicken, um eine Farbe zu entfernen",,image editor tool info
ImageEditor_LineTool_Info,Click and drag to draw a line (Shift for a straight line),"Klicken und ziehen, um eine Linie zu zeichnen (Umschalt für gerade Linie)",,image editor tool info
ImageEditor_MagicWand_Info,"Click to replace selection (${ctrl} to add to selection, Alt to subtract from selection)","Klicken, um die Auswahl zu ersetzen (${ctrl} zum Hinzufügen zur Auswahl, Alt zum Abziehen von der Auswahl)",,image editor tool info
ImageEditor_Paintbrush_Info,"Click to paint (Shift for a straight line, ${ctrl} to pick a colour)","Klicken, um zu Malen (Umschalt für eine gerade Linie, ${ctrl} zur Farbauswahl)",,image editor tool info
ImageEditor_PanTool_Info,Click and drag to pan,"Klicken und ziehen, um zu schwenken",,image editor tool info
ImageEditor_PolyTool_Info,Click to add points (Enter to commit),"Klicken, um Punkte hinzuzufügen (Eingabetaste für Anwendung)",,image editor tool info
ImageEditor_RectangleTool_Info,Click and drag to draw a rectangle (Shift for a square),"Klicken und ziehen, um ein Rechteck zu zeichnen (Umschalt für Quadrat)",,image editor tool info
ImageEditor_RotateTool_Info,Click button to rotate clockwise (Shift for anti-clockwise),"Schaltfläche klicken, um im Uhrzeigersinn zu drehen (Umschalt, um gegen Uhrzeigersinn zu drehen)",,image editor tool info
ImageEditor_FreeRotateTool_Info,Click and drag to rotate current brush,"Klicken und ziehen, um aktuellen Pinsel zu drehen",,image editor free rotate tool info
ImageEditor_SelectEllipseTool_Info,"Click and drag to replace selection (${ctrl} to add to selection, Alt to subtract from selection)","Klicken und ziehen, um die Auswahl zu ersetzen (${ctrl} zum Hinzufügen zur Auswahl, Alt zum Abziehen von der Auswahl)",,image editor tool info
ImageEditor_SelectRectTool_Info,"Click and drag to replace selection (${ctrl} to add to selection, Alt to subtract from selection)","Klicken und ziehen, um die Auswahl zu ersetzen (${ctrl} zum Hinzufügen zur Auswahl, Alt zum Abziehen von der Auswahl)",,image editor tool info
ImageEditor_TextTool_Info,Click to insert text,"Klicken, um Text einzufügen",,image editor tool info
ImageEditor_Warning_GroupSelected,Cannot paint on layer groups,Kann nicht auf Ebenengruppen malen,,image editor: group paint warning
ImageEditor_Warning_GroupSelected_Dialog,Cannot paint on layer groups; select a non-group layer,Kann nicht auf Ebenengruppen malen; wählen Sie eine nichtgruppierte Ebene,,image editor: group paint warning dialog
ImageEditor_Warning_LayerLocked,Cannot paint to a locked or invisible layer,Kann nicht auf gesperrter oder unsichtbarer Ebene malen,,image editor: locked layer warning
ImageEditor_Warning_LayerLocked_Dialog,Cannot paint to the selected layer - it is locked or hidden,Kann nicht auf ausgewählter Ebene malen (sie ist gesperrt oder verborgen,,image editor: locked layer dialog warning
ImageEditor_Warning_LayerHidden,Current layer is not visible,Aktuelle Ebene ist nicht sichtbar,,image editor hidden layer warning
ImageEditor_Select_RectSize,Selection Area: {0}x{1},Auswahlbereich: {0}x{1},,selection rect size
ImageEditor_CurrentFrame,Current Frame:,Aktueller Frame:,,image editor current frame label
ImageEditor_FrameNumberLabel,{0} of {1} frames,{0} von {1} Frames,,label for frame number
ImageEditor_BrushSizeLabel,Size:,Größe:,,brush size label
ImageEditor_BrushSmoothLabel,Smooth,Glatt,,brush smooth label
ImageEditor_ColourOnlyLabel,Colour only:,Nur Farbe:,,magic wand colour only label
ImageEditor_ContiguousLabel,Contiguous mode:,Kontinuierlicher Modus:,,magic wand contiguous mode label
ImageEditor_FillStyle_Stroke,Stroke,Strich,,shape tool stroke style
ImageEditor_FillStyle_Fill,Fill,Füllen,,shape tool fill style
ImageEditor_FillStyle_Both,Both,Beides,,shape tool both style
ImageEditor_SwatchMenu_Copy,Copy colours to sprite:,Farben zu Sprite kopieren:,,swatch panel menu copy colours
ImageEditor_SwatchMenu_Import,Import colours from sprite:,Farben aus Sprite importieren:,,swatch panel menu import colours
ImageEditor_OnionBurger_Tooltip,Onion skin,Onion-Skin,,burger button tooltip
ImageEditor_LoopBurger_Tooltip,Loop mode,Schleifenmodus,,burger button tooltip
ImageEditor_PlayBurger_Tooltip,Play,Abspielen,,burger button tooltip
ImageEditor_AddLayer_TT,Add Layer To All Frames,Ebene zu allen Frames hinzufügen,,image editor add layer tooltip
ImageEditor_AddLayerGroup_TT,Add Layer Group,Ebenengruppe hinzufügen,,image editor layer tooltip
ImageEditor_ShiftLayerUp_TT,Shift Layer Up,Ebene nach oben verschieben,,image editor shift layer up tooltip
ImageEditor_ShiftLayerDown_TT,Shift Layer Down,Ebene nach unten verschieben,,image editor shift layer down tooltip
ImageEditor_DeleteLayer_TT,Delete Layer/Group For All Frames,Ebene/Gruppe für alle Frames löschen,,image editor delete layer tooltip
ImageEditor_EraseColour_TT,Left Or Right Click To Set Eraser,Links- oder Rechtsklick für Radierer,,erase colour button tooltip
ImageEditor_LastLayerDeleteTitle,Can't Delete Last Layer,Letzte Eben kann nicht gelöscht werden,,can't delete last layer title
ImageEditor_LayerLayerDeleteMessage,Can't delete layer - image must have at least one layer,Ebene kann nicht gelöscht werden - Bild erfordert mindestens eine Ebene,,last layer delete message
ImageEditor_SwapColours_TT,Swap left and right colours,Linke und rechte Farben tauschen,,image editor swap colours tool tip
ImageEditor_Greyscale,Greyscale,Grauskaliert,,ie greyscale label
ImageEditor_Blur,Blur,Verwischen,,ie blur label
ImageEditor_BlurType,Blur Type:,Verwischen-Typ:,,ie blur type label
ImageEditor_Horizontal,Horizontal,Horizontal,,ie horizontal label
ImageEditor_Vertical,Vertical,Vertikal,,ie vertical label
ImageEditor_Both,Both,Beides,,ie both label
ListBoxEnum_eBlurType_Box,Box,Box,,blur type enum
ListBoxEnum_eBlurType_Gaussian,Gaussian,Gauss,,blur type enum
GridWidgetSettings_Colour,Grid Colour:,Gitterfarbe:,,zoom widget grid settings colour label
GridWidgetSettings_Alpha,Alpha:,Alpha:,,zoom widget grid settings alpha label
GridWidgetSettings_GridX,Grid X,Gitter X,,grid settings grid x
GridWidgetSettings_GridY,Grid Y,Gitter Y,,grid settings grid y
GridWidgetSettings_Snap,Snap,Anheften,,grid settings grid snap to grid
SplitWidgetSettings_NoSplit,No Split,Nicht teilen,,split settings no split
SplitWidgetSettings_Horizontal,Split Horizontal,Horizontal teilen,,split settings horizontal split
SplitWidgetSettings_Vertical,Split Vertical,Vertikal teilen,,split settings vertical split
Importing,Importing...,Wird importiert...,,Importing
Extracting,Extracting...,Wird entpackt...,,Extracting
IncludedFile_AllPlatforms,All,Alle,,caption for all platforms button
IncludedFile_FileName,File Name:,Dateiname:,,Textbox caption for file name
IncludedFile_FileSize,File Size:,Dateigröße:,,caption for file size
IncludedFile_FileSizeKB,{0} KB,{0} KB,,display for file size in kilobytes
IncludedFile_FileSizeMB,{0} MB,{0} MB,,display for file size in megabytes
IncludedFile_NoPlatforms,None,Kein(e),,caption for no platforms button
IncludedFile_Platforms,Platforms:,Plattformen:,,caption for platforms buttons/list
IncludedFile_Title,Included File: {0},Enthaltene Datei: {0},,Included file editor window title
IncludedFilesPlatform_Android,Android,Android,,included files platform list entry
IncludedFilesPlatform_Android_YYC,Android (YYC),Android (YYC),,included files platform list entry
IncludedFilesPlatform_GameMaker_Player,GameMaker:Player,GameMaker:Player,,included files platform list entry
IncludedFilesPlatform_HTML5,HTML5,HTML5,,included files platform list entry
IncludedFilesPlatform_iOS,iOS,iOS,,included files platform list entry
IncludedFilesPlatform_iOS_YYC,iOS (YYC),iOS (YYC),,included files platform list entry
IncludedFilesPlatform_Mac_OS_X,macOS,macOS,,included files platform list entry
IncludedFilesPlatform_PlayStation_3,PlayStation 3,PlayStation 3,,included files platform list entry
IncludedFilesPlatform_PlayStation_3_YYC,PlayStation 3 (YYC),PlayStation 3 (YYC),,included files platform list entry
IncludedFilesPlatform_PlayStation_4,PlayStation 4,PlayStation 4,,included files platform list entry
IncludedFilesPlatform_PlayStation_4_YYC,PlayStation 4 (YYC),PlayStation 4 (YYC),,included files platform list entry
IncludedFilesPlatform_PlayStation_Vita,PlayStation Vita,PlayStation Vita,,included files platform list entry
IncludedFilesPlatform_PlayStation_Vita_YYC,PlayStation Vita (YYC),PlayStation Vita (YYC),,included files platform list entry
IncludedFilesPlatform_Tizen_Javascript,Tizen (Javascript),Tizen (Javascript),,included files platform list entry
IncludedFilesPlatform_Tizen_Native,Tizen (Native),Tizen (Nativ),,included files platform list entry
IncludedFilesPlatform_Ubuntu_Linux,Ubuntu,Ubuntu,,included files platform list entry
IncludedFilesPlatform_Ubuntu_Linux_YYC,Ubuntu (YYC),Ubuntu (YYC),,included files platform list entry
IncludedFilesPlatform_Windows,Windows,Windows,,included files platform list entry
IncludedFilesPlatform_Windows_8_YYC,Windows 8 (YYC),Windows 8 (YYC),,included files platform list entry
IncludedFilesPlatform_Windows_Phone_8,Windows Phone 8,Windows Phone 8,,included files platform list entry
IncludedFilesPlatform_Windows_Phone_8_YYC,Windows Phone 8 (YYC),Windows Phone 8 (YYC),,included files platform list entry
IncludedFilesPlatform_Windows_YYC,Windows (YYC),Windows (YYC),,included files platform list entry
IncludedFilesPlatform_Windows8_Javascript,Windows 8 (Javascript),Windows 8 (Javascript),,included files platform list entry
IncludedFilesPlatform_Windows8_Native,Windows 8 (Native),Windows 8 (Nativ),,included files platform list entry
IncludedFilesPlatform_XBox_One,Xbox One,Xbox One,,included files platform list entry
IncludedFilesPlatform_XBox_One_YYC,Xbox One (YYC),Xbox One (YYC),,included files platform list entry
IncludedFilesPlatform_Windows_UWP,Windows UWP,Windows UWP,,included files platform list entry
IncludedFilesPlatform_Android_TV,Android TV,Android TV,,included files platform list entry
IncludedFilesPlatform_TV_OS,tvOS,tvOS,,included files platform list entry
IncludedFilesPlatform_AmazonFire,Amazon Fire,Amazon Fire,,Amazon Fire platform list entry
InstanceProperties_CreationCode,Creation Code,Erstellungscode,,instance properties button caption for opening the creation code
InstanceProperties_EditObject,Edit Object,Objekt bearbeiten,,instance properties button caption for opening the object for edit
InstanceProperties_FlipX,Flip X:,X spiegeln:,,instance properties checkbox label for flip x
InstanceProperties_FlipY,Flip Y:,Y spiegeln:,,instance properties checkbox label for flip y
InstanceProperties_PosX,X:,X:,,instance properties numeric box label for x pos
InstanceProperties_PosY,Y:,Y:,,instance properties numeric box label for y pos
InstanceProperties_Rotation,Rotation:,Drehung:,,instance properties numeric textbox caption for rotation
InstanceProperties_ScaleX,Scale X:,X skalieren:,,instance properties numeric box label for scale x
InstanceProperties_ScaleY,Scale Y:,Y skalieren:,,instance properties numeric box label for scale y
LanguageSelect_Title,Please select a language,Bitte eine Sprache wählen,,Title of the language select dialog
LayoutManager_DuplicateLayoutID,Failed to load layout '{0}' from file '{1}' as it has a duplicate name,Layout '{0}' konnte nicht aus Datei ‚{1}' geladen werden - doppelter Name,,Error message for failing to load a layout entry because its id is a duplicate of an already loaded layout
LayoutManager_DuplicateLayoutName,Multiple layouts with name '{0}' specify with guid to ensure correct selection,"Mehrere Layouts mit Name '{0}', GUID angeben, um korrekte Auswahl sicherzustellen",,Log message when an attempt to retrieve a layout by name only (no guid) has multiple options to choose from
ListBoxEnum_eAntiAliasMode_Mono,Off,Aus,,Anti-aliasing off
ListBoxEnum_eAntiAliasMode_Normal,On,Ein,,Anti-aliasing on
ListBoxEnum_eGMSoundBitDepth__16bit,16 bit,16 Bit,,16 bit audio bit depth ListBox Enum
ListBoxEnum_eGMSoundBitDepth__8bit,8 bit,8 Bit,,8 bit audio bit depth ListBox Enum
ListBoxEnum_eGMSoundType__3D,3D,3D,,3D Sound Listbox Enum
ListBoxEnum_eGMSoundType_Mono,Mono,Mono,,Mono Sound Listbox Enum
ListBoxEnum_eGMSoundType_Stereo,Stereo,Stereo,,Stereo Sound Listbox Enum
ListBoxEnum_eImageBGStyle_BlockPattern,Block Pattern,Blockmuster,,image editor image background style enum
ListBoxEnum_eImageBGStyle_SingleColour,Single Colour,Einzelfarbe,,image editor image background style enum
ListBoxEnum_eAnimLoopMode_PlayOnce,Play once,Einmal abspielen,,image editor anim loop mode enum
ListBoxEnum_eAnimLoopMode_Loop,Loop,Schleife,,image editor anim loop mode enum
ListBoxEnum_eAnimLoopMode_PingPong,Ping pong,Pingpong,,image editor anim loop mode enum
ListBoxEnum_eImageInterp_Cubic,Cubic,Kubisch,,Image interpolation enum  - cubic
ListBoxEnum_eImageInterp_Linear,Linear,Linear,,Image interpolation enum  -linear
ListBoxEnum_eImageInterp_Nearest,None,Kein(e),,Image interpolation enum  - nearest / none
ListBoxEnum_eImageSizeUnits_Percent,Percent,Prozent,,image size units enum
ListBoxEnum_eImageSizeUnits_Pixel,Pixels,Pixel,,image size units enum
ListBoxEnum_eLayerBlendType_Add,Add,Hinzufügen,,Listbox auto-enum blend mode for add
ListBoxEnum_eLayerBlendType_Multiply,Multiply,Multiplizieren,,Listbox auto-enum blend mode for multiply
ListBoxEnum_eLayerBlendType_Normal,Normal,Normal,,Listbox auto-enum blend mode for normal
ListBoxEnum_eLayerBlendType_Subtract,Subtract,Abziehen,,Listbox auto-enum blend mode for subtract
ListBoxEnum_eRoomEditorParentDeletePreference_DeleteAll,Delete All,Alle löschen,,
ListBoxEnum_eRoomEditorParentDeletePreference_KeepAll,Keep All,Alle beibehalten,,
ListBoxEnum_eRoomEditorParentDeletePreference_KeepChanged,Keep Changed,Geänderte beibehalten,,
ListBoxEnum_eRoomEditorParentDeletePreference_ShowDialog,Show Message,Meldung anzeigen,,
ListBoxEnum_eStandardConfirmPreference_No,No,Nein,,
ListBoxEnum_eStandardConfirmPreference_ShowDialog,Show Message,Meldung anzeigen,,
ListBoxEnum_eStandardConfirmPreference_Yes,Yes,Ja,,
ListBoxEnum_eStandardAcceptancePreference_OK,OK,OK,,
ListBoxEnum_eStandardAcceptancePreference_ShowDialog,Show Message,Meldung anzeigen,,
ListBoxEnum_TileDataSize_Bit_16,16 Bit,16 Bit,,drop down list label for 16bit tile data size
ListBoxEnum_TileDataSize_Bit_32,32 Bit,32 Bit,,drop down list label for 32bit tile data size
ListBoxEnum_TileDataSize_Bit_64,64 Bit,64 Bit,,drop down list label for 64bit tile data size
ListBoxEnum_eImageFit_Stretch,Stretch,Dehnen,,Stretch Image Scaling option
ListBoxEnum_eImageFit_Tile,Tile,Kacheln,,Tile Image Scaling option
ListBoxEnum_eImageFit_BestFit,Best Fit,Beste Größe,,Best Fit Image Scaling option
ListBoxEnum_eImageFit_DesktopStretch,Desktop Stretch,Desktop-Stretch,,Desktop Stretch Image Scaling option
Loading,Loading...,Wird geladen...,,Loading
Marketplace_Go,Open Marketplace,Marktplatz öffnen,,Open Marketplace
Marketplace_Assets,My Library,Meine Bibliothek,,Downloaded assets
Marketplace_Downloads,Downloads,Downloads,,Downloads
Marketplace_Login,Login,Anmelden,,Login
Marketplace_MyLibrary_Overview,Overview,Übersicht,,Overview title
Marketplace_MyLibrary_Header_Title,Title,Titel,,Header Title
Marketplace_MyLibrary_Header_Developer,Developer,Entwickler,,Developer Title
Marketplace_MyLibrary_Header_Rating,Rating,Bewertung,,Rating Title
Marketplace_MyLibrary_Pagination,Page {0} / {1},Seite {0} / {1},,Pagination
Marketplace_MyLibrary_Header_Status,Status,Status,,Status Title
Marketplace_MyLibrary_Screens,Screenshots,Screenshots,,Screens Title
Marketplace_MyLibrary_ViewMoreFrom,View more from developer.,Mehr vom Entwickler anzeigen.,,View more from Developer text
Marketplace_MyLibrary_Description,Description:,Beschreibung:,,Description label
Marketplace_MyLibrary_AgeRating,Age Rating:,Alterseinstufung:,,Age Rating Label
Marketplace_MyLibrary_Version,Version:,Version:,,Version Label
Marketplace_MyLibrary_VersionLabel,Version {0}. Published {1}.,Version {0}. Veröffentlicht am {1}.,,Version label
Marketplace_MyLibrary_PackageContains,Package Contains:,Paket enthält:,,Package Contains Label
Marketplace_MyLibrary_EULA,End User License Agreement: (EULA),Endbenutzerlizenzvereinbarung: (EULA),,EULA Label
Marketplace_MyLibrary_Categories,Categories,Kategorien,,Marketplace Categories title
