Name,English,Translation,Restrictions,Comment
GMStdGPConnc_Story_2,Get whether gamepad ${gp} is connected into ${var} on ${applyto},Déterminer si la manette ${gp} est connectée à ${var} sur ${applyto},,dnd story text
GMStdGPConnc_Story_3,Get whether gamepad ${gp} is connected into temp ${var},Déterminer si la manette ${gp} est connectée au temp ${var},,dnd story text
GMStdGPConnc_Story_4,Get whether gamepad ${gp} is connected into temp ${var} on ${applyto},Déterminer si la manette ${gp} est connectée au temp ${var} sur ${applyto},,dnd story text
GMStdGPDeadzone_Story_1,Set deadzone of gamepad ${gp} to ${deadzone},Fixer la zone morte de la manette ${gp} à ${deadzone},,dnd story text
GMStdGPDeadzone_Story_2,Set deadzone of gamepad ${gp} to ${deadzone} on ${applyto},Fixer la zone morte de la manette ${gp} à ${deadzone} sur ${applyto},,dnd story text
GMStdGPThreshold_Story_1,Set button threshold of gamepad ${gp} to ${threshold},Fixer le seuil du bouton de la manette ${gp} à ${threshold},,dnd story text
GMStdGPThreshold_Story_2,Set button threshold of gamepad ${gp} to ${threshold} on ${applyto},Fixer le seuil du bouton de la manette ${gp} à ${threshold} sur ${applyto},,dnd story text
GMStdIfGPDown_Story_1,If ${btn} on gamepad ${gp} is down,Si ${btn} sur la manette ${gp} est maintenue,,dnd story text
GMStdIfGPDown_Story_2,If ${btn} on gamepad ${gp} is down on ${applyto},Si ${btn} sur la manette ${gp} est maintenue sur ${applyto},,dnd story text
GMStdIfGPDown_Story_3,If ${btn} on gamepad ${gp} is not down,Si ${btn} sur la manette ${gp} n'est pas maintenue,,dnd story text
GMStdIfGPDown_Story_4,If ${btn} on gamepad ${gp} is not down on ${applyto},Si ${btn} sur la manette ${gp} n'est pas maintenue sur ${applyto},,dnd story text
GMStdIfGPPressed_Story_1,If ${btn} on gamepad ${gp} is pressed,Si ${btn} sur la manette ${gp} est enfoncée,,dnd story text
GMStdIfGPPressed_Story_2,If ${btn} on gamepad ${gp} is pressed on ${applyto},Si ${btn} sur la manette ${gp} est enfoncée sur ${applyto},,dnd story text
GMStdIfGPPressed_Story_3,If ${btn} on gamepad ${gp} is not pressed,Si ${btn} sur la manette ${gp} n'est pas enfoncée,,dnd story text
GMStdIfGPPressed_Story_4,If ${btn} on gamepad ${gp} is not pressed on ${applyto},Si ${btn} sur la manette ${gp} n'est pas enfoncée sur ${applyto},,dnd story text
GMStdIfGPUp_Story_1,If ${btn} on gamepad ${gp} is released,Si ${btn} sur la manette ${gp} est relâchée,,dnd story text
GMStdIfGPUp_Story_2,If ${btn} on gamepad ${gp} is released on ${applyto},Si ${btn} sur la manette ${gp} est relâchée sur ${applyto},,dnd story text
GMStdIfGPUp_Story_3,If ${btn} on gamepad ${gp} is not released,Si ${btn} sur la manette ${gp} n'est pas relâchée,,dnd story text
GMStdIfGPUp_Story_4,If ${btn} on gamepad ${gp} is not released on ${applyto},Si ${btn} sur la manette ${gp} n'est pas relâchée sur ${applyto},,dnd story text
GMStdDirFixed_Story_1,Stop movement,Arrêter le mouvement,,dnd story text
GMStdDirFixed_Story_2,Stop movement on ${applyto},Arrêtez le mouvement sur ${applyto},,dnd story text
GMStdDirFixed_Story_3,Set direction to ${direction},Fixer la direction à ${direction},,dnd story text
GMStdDirFixed_Story_4,Set direction to ${direction} on ${applyto},Fixer la direction à ${direction} sur ${applyto},,dnd story text
GMStdDirFree_Story_1,Add ${direction} to direction,Ajouter ${direction} à la direction,,dnd story text
GMStdDirFree_Story_2,Add ${direction} to direction on ${applyto},Ajouter ${direction} à la direction sur ${applyto},,dnd story text
GMStdDirPoint_Story_1,Set direction towards ${dnd_position},Fixer la direction vers ${dnd_position},,dnd story text
GMStdDirPoint_Story_2,Set direction towards ${dnd_position} on ${applyto},Fixer la direction vers ${dnd_position} sur ${applyto},,dnd story text
GMStdDirRandom_Story_1,Set random direction from ${direction},Fixer une direction aléatoire à partir de ${direction},,dnd story text
GMStdDirRandom_Story_2,Set random direction from ${direction} on ${applyto},Fixer une direction aléatoire à partir de ${direction} sur ${applyto},,dnd story text
GMStdSpeed_Story_1,Add ${speed} to speed,Ajouter ${speed} à la vitesse,,dnd story text
GMStdSpeed_Story_2,Add ${speed} to speed on ${applyto},Ajouter ${speed} à la vitesse sur ${applyto},,dnd story text
GMStdSpeed_Story_3,Set speed to ${speed},Fixer la vitesse à ${speed},,dnd story text
GMStdSpeed_Story_4,Set speed to ${speed} on ${applyto},Fixer la vitesse à ${speed} sur ${applyto},,dnd story text
GMStdSpeed_Story_5,Add ${speed} to horizontal speed,Ajouter ${speed} à la vitesse horizontale,,dnd story text
GMStdSpeed_Story_6,Add ${speed} to horizontal speed on ${applyto},Ajouter ${speed} à la vitesse horizontale sur ${applyto},,dnd story text
GMStdSpeed_Story_7,Set horizontal speed to ${speed},Fixer la vitesse horizontale à ${speed},,dnd story text
GMStdSpeed_Story_8,Set horizontal speed to ${speed} on ${applyto},Fixer la vitesse horizontale à ${speed} sur ${applyto},,dnd story text
GMStdSpeed_Story_9,Add ${speed} to vertical speed,Ajouter ${speed} à la vitesse verticale,,dnd story text
GMStdSpeed_Story_10,Add ${speed} to vertical speed on ${applyto},Ajouter ${speed} à la vitesse verticale sur ${applyto},,dnd story text
GMStdSpeed_Story_11,Set vertical speed to ${speed},Fixer la vitesse verticale à ${speed},,dnd story text
GMStdSpeed_Story_12,Set vertical speed to ${speed} on ${applyto},Fixer la vitesse verticale à ${speed} sur ${applyto},,dnd story text
GMStdGravDir_Story_1,Add ${direction} to gravity direction,Ajouter ${direction} à la direction de gravité,,dnd story text
GMStdGravDir_Story_2,Add ${direction} to gravity direction on ${applyto},Ajouter ${direction} à la direction de gravité sur ${applyto},,dnd story text
GMStdGravDir_Story_3,Set gravity direction to ${direction},Fixer la direction de gravité à ${direction},,dnd story text
GMStdGravDir_Story_4,Set gravity direction to ${direction} on ${applyto},Fixer la direction de gravité à ${direction} sur ${applyto},,dnd story text
GMStdGravForce_Story_1,Add ${force} to gravity force,Ajouter ${force} à la force de gravité,,dnd story text
GMStdGravForce_Story_2,Add ${force} to gravity force on ${applyto},Ajouter ${force} à la force de gravité sur ${applyto},,dnd story text
GMStdGravForce_Story_3,Set gravity force to ${force},Fixer la force de gravité à ${force},,dnd story text
GMStdGravForce_Story_4,Set gravity force to ${force} on ${applyto},Fixer la force de gravité à ${force} sur ${applyto},,dnd story text
GMStdReverse_Story_1,Reverse direction,Inverser la direction,,dnd story text
GMStdReverse_Story_2,Reverse direction on ${applyto},Inverser la direction sur ${applyto},,dnd story text
GMStdReverse_Story_3,Reverse horizontal speed,Inverser la vitesse horizontale,,dnd story text
GMStdReverse_Story_4,Reverse horizontal speed on ${applyto},Inverser la vitesse horizontale sur ${applyto},,dnd story text
GMStdReverse_Story_5,Reverse vertical speed,Inverser la vitesse verticale,,dnd story text
GMStdReverse_Story_6,Reverse vertical speed on ${applyto},Inverser la vitesse verticale sur ${applyto},,dnd story text
GMStdReverse_Story_7,Reverse gravitational direction,Inverser la direction gravitationnelle,,dnd story text
GMStdReverse_Story_8,Reverse gravitational direction on ${applyto},Inverser la direction gravitationnelle sur ${applyto},,dnd story text
GMStdFriction_Story_1,Add ${friction} to friction,Ajouter ${friction} à la friction,,dnd story text
GMStdFriction_Story_2,Add ${friction} to friction on ${applyto},Ajouter ${friction} à la friction sur ${applyto},,dnd story text
GMStdFriction_Story_3,Set friction to ${friction},Fixer la friction à ${friction},,dnd story text
GMStdFriction_Story_4,Set friction to ${friction} on ${applyto},Fixer la friction à ${friction} sur ${applyto},,dnd story text
GMStdJumpPoint_Story_1,Jump to ${dnd_position},Sauter à ${dnd_position},,dnd story text
GMStdJumpPoint_Story_2,Jump to ${dnd_position} on ${applyto},Sauter à ${dnd_position} sur ${applyto},,dnd story text
GMStdJumpStart_Story_1,Jump to start,Ramener au début,,dnd story text
GMStdJumpStart_Story_2,Jump ${applyto} to start,Ramener ${applyto} au début,,dnd story text
GMStdSnapPos_Story_1,"Snap  to ${xsnap},${ysnap}","Ancrer à ${xsnap},${ysnap}",,dnd story text
GMStdSnapPos_Story_2,"Snap ${applyto} to ${xsnap},${ysnap} on ${applyto}","Ancrer ${applyto} à ${xsnap},${ysnap} sur ${applyto}",,dnd story text
GMStdWrapRoom_Story_1,Wrap around room,Envelopper dans la pièce,,dnd story text
GMStdWrapRoom_Story_2,Wrap ${applyto} around room on ${applyto},Envelopper ${applyto} dans la pièce sur ${applyto},,dnd story text
GMStdIfAnyObjAt_Story_1,If any object is at ${dnd_position},Si un objet est à ${dnd_position},,dnd story text
GMStdIfAnyObjAt_Story_2,If any object is at ${dnd_position} on ${applyto},Si un objet est à ${dnd_position} sur ${applyto},,dnd story text
GMStdIfAnyObjAt_Story_3,If no object is at ${dnd_position},Si aucun objet n'est à ${dnd_position},,dnd story text
GMStdIfAnyObjAt_Story_4,If no object is at ${dnd_position} on ${applyto},Si aucun objet n'est à ${dnd_position} sur ${applyto},,dnd story text
GMStdIfObjAt_Story_1,If ${object} is  at ${dnd_position}${show_input_count},Si ${object} est à ${dnd_position}${show_input_count},,dnd story text
GMStdIfObjAt_Story_2,If ${object} is  at ${dnd_position} on ${applyto}${show_input_count},Si ${object} est à ${dnd_position} sur ${applyto}${show_input_count},,dnd story text
GMStdIfObjAt_Story_3,If ${object} is  at ${dnd_position} into ${target}${show_input_count},Si ${object} est à ${dnd_position} dans ${target}${show_input_count},,dnd story text
GMStdIfObjAt_Story_4,If ${object} is  at ${dnd_position} into ${target} on ${applyto}${show_input_count},Si ${object} est à ${dnd_position} dans ${target} sur ${applyto}${show_input_count},,dnd story text
GMStdIfObjAt_Story_5,If ${object} is  at ${dnd_position} into temp ${target}${show_input_count},Si ${object} est à ${dnd_position} dans le temp ${target}${show_input_count},,dnd story text
GMStdIfObjAt_Story_6,If ${object} is  at ${dnd_position} into temp ${target} on ${applyto}${show_input_count},Si ${object} est à ${dnd_position} dans le temp ${target} sur ${applyto}${show_input_count},,dnd story text
GMStdIfObjAt_Story_7,If ${object} is not at ${dnd_position}${show_input_count},Si ${object} n'est pas à ${dnd_position}${show_input_count},,dnd story text
GMStdIfObjAt_Story_8,If ${object} is not at ${dnd_position} on ${applyto}${show_input_count},Si ${object} n'est pas à ${dnd_position} sur ${applyto}${show_input_count},,dnd story text
GMStdIfObjAt_Story_9,If ${object} is not at ${dnd_position} into ${target}${show_input_count},Si ${object} n'est pas à ${dnd_position} dans ${target}${show_input_count},,dnd story text
GMStdIfObjAt_Story_10,If ${object} is not at ${dnd_position} into ${target} on ${applyto}${show_input_count},Si ${object} n'est pas à ${dnd_position} dans ${target} sur ${applyto}${show_input_count},,dnd story text
GMStdIfObjAt_Story_11,If ${object} is not at ${dnd_position} into temp ${target}${show_input_count},Si ${object} n'est pas à ${dnd_position} dans le temp ${target}${show_input_count},,dnd story text
GMStdIfObjAt_Story_12,If ${object} is not at ${dnd_position} into temp ${target} on ${applyto}${show_input_count},Si ${object} n'est pas à ${dnd_position} dans le temp ${target} sur ${applyto}${show_input_count},,dnd story text
GMStdIfColShape_Story_1,If ${obj} intersects line at ${dnd_position1} to ${dnd_position2},Si ${obj} coupe la ligne de ${dnd_position1} à ${dnd_position2},,dnd story text
GMStdIfColShape_Story_2,If ${obj} intersects line at ${dnd_position1} to ${dnd_position2} on ${applyto},Si ${obj} coupe la ligne de ${dnd_position1} à ${dnd_position2} sur ${applyto},,dnd story text
GMStdIfColShape_Story_3,If ${obj} intersects line at ${dnd_position1} to ${dnd_position2} into ${target},Si ${obj} coupe la ligne de ${dnd_position1} à ${dnd_position2} dans ${target},,dnd story text
GMStdIfColShape_Story_4,If ${obj} intersects line at ${dnd_position1} to ${dnd_position2} into ${target} on ${applyto},Si ${obj} coupe la ligne de ${dnd_position1} à ${dnd_position2} dans ${target} sur ${applyto},,dnd story text
GMStdIfColShape_Story_5,If ${obj} intersects line at ${dnd_position1} to ${dnd_position2} into temp ${target},Si ${obj} coupe la ligne de ${dnd_position1} à ${dnd_position2} dans le temp ${target},,dnd story text
GMStdIfColShape_Story_6,If ${obj} intersects line at ${dnd_position1} to ${dnd_position2} into temp ${target} on ${applyto},Si ${obj} coupe la ligne de ${dnd_position1} à ${dnd_position2} dans le temp ${target} sur ${applyto},,dnd story text
GMStdIfColShape_Story_7,If ${obj} intersects rectangle at ${dnd_position1} to ${dnd_position2},Si ${obj} coupe le rectangle de ${dnd_position1} à ${dnd_position2},,dnd story text
GMStdIfColShape_Story_8,If ${obj} intersects rectangle at ${dnd_position1} to ${dnd_position2} on ${applyto},Si ${obj} coupe le rectangle de ${dnd_position1} à ${dnd_position2} sur ${applyto},,dnd story text
GMStdIfColShape_Story_9,If ${obj} intersects rectangle at ${dnd_position1} to ${dnd_position2} into ${target},Si ${obj} coupe le rectangle de ${dnd_position1} à ${dnd_position2} dans ${target},,dnd story text
GMStdIfColShape_Story_10,If ${obj} intersects rectangle at ${dnd_position1} to ${dnd_position2} into ${target} on ${applyto},Si ${obj} coupe le rectangle de ${dnd_position1} à ${dnd_position2} dans ${target} sur ${applyto},,dnd story text
GMStdIfColShape_Story_11,If ${obj} intersects rectangle at ${dnd_position1} to ${dnd_position2} into temp ${target},Si ${obj} coupe le rectangle de ${dnd_position1} à ${dnd_position2} dans le temp ${target},,dnd story text
GMStdIfColShape_Story_12,If ${obj} intersects rectangle at ${dnd_position1} to ${dnd_position2} into temp ${target} on ${applyto},Si ${obj} coupe le rectangle de ${dnd_position1} à ${dnd_position2} dans le temp ${target} sur ${applyto},,dnd story text
GMStdIfColShape_Story_13,If ${obj} intersects ellipse at ${dnd_position1} to ${dnd_position2},Si ${obj} coupe l'ellipse de ${dnd_position1} à ${dnd_position2},,dnd story text
GMStdIfColShape_Story_14,If ${obj} intersects ellipse at ${dnd_position1} to ${dnd_position2} on ${applyto},Si ${obj} coupe l'ellipse de ${dnd_position1} à ${dnd_position2} sur ${applyto},,dnd story text
GMStdIfColShape_Story_15,If ${obj} intersects ellipse at ${dnd_position1} to ${dnd_position2} into ${target},Si ${obj} coupe l'ellipse de ${dnd_position1} à ${dnd_position2} dans ${target},,dnd story text
GMStdIfColShape_Story_16,If ${obj} intersects ellipse at ${dnd_position1} to ${dnd_position2} into ${target} on ${applyto},Si ${obj} coupe l'ellipse de ${dnd_position1} à ${dnd_position2} dans ${target} sur ${applyto},,dnd story text
GMStdIfColShape_Story_17,If ${obj} intersects ellipse at ${dnd_position1} to ${dnd_position2} into temp ${target},Si ${obj} coupe l'ellipse de ${dnd_position1} à ${dnd_position2} dans le temp ${target},,dnd story text
GMStdIfColShape_Story_18,If ${obj} intersects ellipse at ${dnd_position1} to ${dnd_position2} into temp ${target} on ${applyto},Si ${obj} coupe l'ellipse de ${dnd_position1} à ${dnd_position2} dans le temp ${target} sur ${applyto},,dnd story text
GMStdIfColShape_Story_19,If not ${obj} intersects line at ${dnd_position1} to ${dnd_position2},Si ${obj} ne coupe pas la ligne de ${dnd_position1} à ${dnd_position2},,dnd story text
GMStdIfColShape_Story_20,If not ${obj} intersects line at ${dnd_position1} to ${dnd_position2} on ${applyto},Si ${obj} ne coupe pas la ligne de ${dnd_position1} à ${dnd_position2} sur ${applyto},,dnd story text
GMStdIfColShape_Story_21,If not ${obj} intersects line at ${dnd_position1} to ${dnd_position2} into ${target},Si ${obj} ne coupe pas la ligne de ${dnd_position1} à ${dnd_position2} dans ${target},,dnd story text
GMStdIfColShape_Story_22,If not ${obj} intersects line at ${dnd_position1} to ${dnd_position2} into ${target} on ${applyto},Si ${obj} ne coupe pas la ligne de ${dnd_position1} à ${dnd_position2} dans ${target} sur ${applyto},,dnd story text
GMStdIfColShape_Story_23,If not ${obj} intersects line at ${dnd_position1} to ${dnd_position2} into temp ${target},Si ${obj} ne coupe pas la ligne de ${dnd_position1} à ${dnd_position2} dans le temp ${target},,dnd story text
GMStdIfColShape_Story_24,If not ${obj} intersects line at ${dnd_position1} to ${dnd_position2} into temp ${target} on ${applyto},Si ${obj} ne coupe pas la ligne de ${dnd_position1} à ${dnd_position2} dans le temp ${target} sur ${applyto},,dnd story text
GMStdIfColShape_Story_25,If not ${obj} intersects rectangle at ${dnd_position1} to ${dnd_position2},Si ${obj} ne coupe pas le rectangle de ${dnd_position1} à ${dnd_position2},,dnd story text
GMStdIfColShape_Story_26,If not ${obj} intersects rectangle at ${dnd_position1} to ${dnd_position2} on ${applyto},Si ${obj} ne coupe pas le rectangle de ${dnd_position1} à ${dnd_position2} sur ${applyto},,dnd story text
GMStdIfColShape_Story_27,If not ${obj} intersects rectangle at ${dnd_position1} to ${dnd_position2} into ${target},Si ${obj} ne coupe pas le rectangle de ${dnd_position1} à ${dnd_position2} dans ${target},,dnd story text
GMStdIfColShape_Story_28,If not ${obj} intersects rectangle at ${dnd_position1} to ${dnd_position2} into ${target} on ${applyto},Si ${obj} ne coupe pas le rectangle de ${dnd_position1} à ${dnd_position2} dans ${target} sur ${applyto},,dnd story text
GMStdIfColShape_Story_29,If not ${obj} intersects rectangle at ${dnd_position1} to ${dnd_position2} into temp ${target},Si ${obj} ne coupe pas le rectangle de ${dnd_position1} à ${dnd_position2} dans le temp ${target},,dnd story text
GMStdIfColShape_Story_30,If not ${obj} intersects rectangle at ${dnd_position1} to ${dnd_position2} into temp ${target} on ${applyto},Si ${obj} ne coupe pas le rectangle de ${dnd_position1} à ${dnd_position2} dans le temp ${target} sur ${applyto},,dnd story text
GMStdIfColShape_Story_31,If not ${obj} intersects ellipse at ${dnd_position1} to ${dnd_position2},Si ${obj} ne coupe pas l'ellipse de ${dnd_position1} à ${dnd_position2},,dnd story text
GMStdIfColShape_Story_32,If not ${obj} intersects ellipse at ${dnd_position1} to ${dnd_position2} on ${applyto},Si ${obj} ne coupe pas l'ellipse de ${dnd_position1} à ${dnd_position2} sur ${applyto},,dnd story text
GMStdIfColShape_Story_33,If not ${obj} intersects ellipse at ${dnd_position1} to ${dnd_position2} into ${target},Si ${obj} ne coupe pas l'ellipse de ${dnd_position1} à ${dnd_position2} dans ${target},,dnd story text
GMStdIfColShape_Story_34,If not ${obj} intersects ellipse at ${dnd_position1} to ${dnd_position2} into ${target} on ${applyto},Si ${obj} ne coupe pas l'ellipse de ${dnd_position1} à ${dnd_position2} dans ${target} sur ${applyto},,dnd story text
GMStdIfColShape_Story_35,If not ${obj} intersects ellipse at ${dnd_position1} to ${dnd_position2} into temp ${target},Si ${obj} ne coupe pas l'ellipse de ${dnd_position1} à ${dnd_position2} dans le temp ${target},,dnd story text
GMStdIfColShape_Story_36,If not ${obj} intersects ellipse at ${dnd_position1} to ${dnd_position2} into temp ${target} on ${applyto},Si ${obj} ne coupe pas l'ellipse de ${dnd_position1} à ${dnd_position2} dans le temp ${target} sur ${applyto},,dnd story text
GMStdDrawSelf_Story_1,Draw self,Dessiner brut,,dnd story text
GMStdDrawSelf_Story_2,Draw self on ${applyto},Dessiner brut sur ${applyto},,dnd story text
GMStdDrawValue_Story_1,Draw  at ${dnd_position},Dessiner à ${dnd_position},,dnd story text
GMStdDrawValue_Story_2,Draw  at ${dnd_position} on ${applyto},Dessiner à ${dnd_position} sur ${applyto},,dnd story text
GMStdDrawValue_Story_3,Draw  ${var} at ${dnd_position},Dessiner ${var} à ${dnd_position},,dnd story text
GMStdDrawValue_Story_4,Draw  ${var} at ${dnd_position} on ${applyto},Dessiner ${var} à ${dnd_position} sur ${applyto},,dnd story text
GMStdDrawValue_Story_5,"Draw ${caption}"" at ${dnd_position}""","Dessiner ${caption}"" à ${dnd_position}""",,dnd story text
GMStdDrawValue_Story_6,"Draw ${caption}"" at ${dnd_position} on ${applyto}""","Dessiner ${caption}"" à ${dnd_position} sur ${applyto}""",,dnd story text
GMStdDrawValue_Story_7,"Draw ${caption}"" ${var} at ${dnd_position}""","Dessiner ${caption}"" ${var} à ${dnd_position}""",,dnd story text
GMStdDrawValue_Story_8,"Draw ${caption}"" ${var} at ${dnd_position} on ${applyto}""","Dessiner ${caption}"" ${var} à ${dnd_position} sur ${applyto}""",,dnd story text
GMStdDrawValueTransformed_Story_1,Draw transformed  at ${dnd_position},Dessiner transformé à ${dnd_position},,dnd story text
GMStdDrawValueTransformed_Story_2,Draw transformed  at ${dnd_position} on ${applyto},Dessiner transformé à ${dnd_position} sur ${applyto},,dnd story text
GMStdDrawValueTransformed_Story_3,Draw transformed  ${var} at ${dnd_position},Dessiner ${var} transformé à ${dnd_position},,dnd story text
GMStdDrawValueTransformed_Story_4,Draw transformed  ${var} at ${dnd_position} on ${applyto},Dessiner ${var} transformé à ${dnd_position} sur ${applyto},,dnd story text
GMStdDrawValueTransformed_Story_5,"Draw transformed ${caption}"" at ${dnd_position}""","Dessiner ${caption}"" transformé à ${dnd_position}""",,dnd story text
GMStdDrawValueTransformed_Story_6,"Draw transformed ${caption}"" at ${dnd_position} on ${applyto}""","Dessiner ${caption}"" transformé à ${dnd_position} sur ${applyto}""",,dnd story text
GMStdDrawValueTransformed_Story_7,"Draw transformed ${caption}"" ${var} at ${dnd_position}""","Dessiner ${caption}"" ${var} transformés à ${dnd_position}""",,dnd story text
GMStdDrawValueTransformed_Story_8,"Draw transformed ${caption}"" ${var} at ${dnd_position} on ${applyto}""","Dessiner ${caption}"" ${var} transformés à ${dnd_position} sur ${applyto}""",,dnd story text
GMStdDrawSprite_Story_1,Draw sprite ${sprite} frame ${image} at ${dnd_position},Dessiner le sprite ${sprite} frame ${image} à ${dnd_position},,dnd story text
GMStdDrawSprite_Story_2,Draw sprite ${sprite} frame ${image} at ${dnd_position} on ${applyto},Dessiner le sprite ${sprite} frame ${image} à ${dnd_position} sur ${applyto},,dnd story text
GMStdDrawSpriteExt_Story_1,"Draw transformed sprite ${sprite} frame ${frame} with scale ${xscale},${yscale} and rotation ${rot}","Dessiner le sprite transformé ${sprite} frame ${frame} à l'échelle ${xscale},${yscale} et rotation ${rot}",,dnd story text
GMStdDrawSpriteExt_Story_2,"Draw transformed sprite ${sprite} frame ${frame} with scale ${xscale},${yscale} and rotation ${rot} on ${applyto}","Dessiner le sprite transformé ${sprite} frame ${frame} à l'échelle ${xscale},${yscale} et rotation ${rot} sur ${applyto}",,dnd story text
GMStdDrawSpritesStacked_Story_1,Draw sprite ${sprite} in ${number} rows at ${dnd_position},Dessiner le sprite ${sprite} dans ${number} rangées à ${dnd_position},,dnd story text
GMStdDrawSpritesStacked_Story_2,Draw sprite ${sprite} in ${number} rows at ${dnd_position} on ${applyto},Dessiner le sprite ${sprite} dans ${number} rangées à ${dnd_position} sur ${applyto},,dnd story text
GMStdDrawSpritesStacked_Story_3,Draw sprite ${sprite} in ${number} columns at ${dnd_position},Dessiner le sprite ${sprite} dans ${number} colonnes à ${dnd_position},,dnd story text
GMStdDrawSpritesStacked_Story_4,Draw sprite ${sprite} in ${number} columns at ${dnd_position} on ${applyto},Dessiner le sprite ${sprite} dans ${number} colonnes à ${dnd_position} sur ${applyto},,dnd story text
GMStdDrawRectangle_Story_1,Draw rectangle from ${dnd_position1} to ${dnd_position2},Dessiner un rectangle de ${dnd_position1} à ${dnd_position2},,dnd story text
GMStdDrawRectangle_Story_2,Draw rectangle from ${dnd_position1} to ${dnd_position2} on ${applyto},Dessiner un rectangle de ${dnd_position1} à ${dnd_position2} sur ${applyto},,dnd story text
GMStdDrawGradientRect_Story_1,Draw gradient rectangular outline from ${dnd_position1} to ${dnd_position2},Dessiner un contour rectangulaire en dégradé de ${dnd_position1} à ${dnd_position2},,dnd story text
GMStdDrawGradientRect_Story_2,Draw gradient rectangular outline from ${dnd_position1} to ${dnd_position2} on ${applyto},Dessiner un contour rectangulaire en dégradé de ${dnd_position1} à ${dnd_position2} sur ${applyto},,dnd story text
GMStdDrawGradientRect_Story_3,Draw gradient rectangle from ${dnd_position1} to ${dnd_position2},Dessiner un rectangle en dégradé de ${dnd_position1} à ${dnd_position2},,dnd story text
GMStdDrawGradientRect_Story_4,Draw gradient rectangle from ${dnd_position1} to ${dnd_position2} on ${applyto},Dessiner un rectangle en dégradé de ${dnd_position1} à ${dnd_position2} sur ${applyto},,dnd story text
GMStdDrawEllipse_Story_1,Draw ellipse from ${dnd_position1} to ${dnd_position2},Dessiner une ellipse de ${dnd_position1} à ${dnd_position2},,dnd story text
GMStdDrawEllipse_Story_2,Draw ellipse from ${dnd_position1} to ${dnd_position2} on ${applyto},Dessiner une ellipse de ${dnd_position1} à ${dnd_position2} sur ${applyto},,dnd story text
GMStdDrawGradientEllipse_Story_1,Draw gradient elliptical outline from ${dnd_position1} to ${dnd_position2},Dessiner un contour elliptique en dégradé de ${dnd_position1} à ${dnd_position2},,dnd story text
GMStdDrawGradientEllipse_Story_2,Draw gradient elliptical outline from ${dnd_position1} to ${dnd_position2} on ${applyto},Dessiner un contour elliptique en dégradé de ${dnd_position1} à ${dnd_position2} sur ${applyto},,dnd story text
GMStdDrawGradientEllipse_Story_3,Draw gradient ellipse from ${dnd_position1} to ${dnd_position2},Dessiner une ellipse en dégradé de ${dnd_position1} à ${dnd_position2},,dnd story text
GMStdDrawGradientEllipse_Story_4,Draw gradient ellipse from ${dnd_position1} to ${dnd_position2} on ${applyto},Dessiner une ellipse en dégradé de ${dnd_position1} à ${dnd_position2} sur ${applyto},,dnd story text
GMStdDrawLine_Story_1,Draw line from ${dnd_position1} to ${dnd_position2},Dessiner une ligne de ${dnd_position1} à ${dnd_position2},,dnd story text
GMStdDrawLine_Story_2,Draw line from ${dnd_position1} to ${dnd_position2} on ${applyto},Dessiner une ligne de ${dnd_position1} à ${dnd_position2} sur ${applyto},,dnd story text
GMStdDrawHealthbar_Story_1,Draw healthbar from ${dnd_position1} to ${dnd_position2} with value ${value},Dessiner une barre de santé de ${dnd_position1} à ${dnd_position2} avec la valeur ${value},,dnd story text
GMStdDrawHealthbar_Story_2,Draw healthbar from ${dnd_position1} to ${dnd_position2} with value ${value} on ${applyto},Dessiner une barre de santé de ${dnd_position1} à ${dnd_position2} avec la valeur ${value} sur ${applyto},,dnd story text
GMStdDrawInstanceScore_Story_1,Draw score at ${dnd_position},Dessiner un score à ${dnd_position},,dnd story text
GMStdDrawInstanceScore_Story_2,"Draw score at ${dnd_position} with caption ${caption}""""","Dessiner un score à ${dnd_position} avec la légende ${caption}""""",,dnd story text
GMStdDrawInstanceScore_Story_3,Draw ${applyto}'s score at ${dnd_position} on ${applyto},Dessiner le score de ${applyto} à ${dnd_position} sur ${applyto},,dnd story text
GMStdDrawInstanceScore_Story_4,"Draw ${applyto}'s score at ${dnd_position} with caption ${caption}"" on ${applyto}""","Dessiner le score de ${applyto} à ${dnd_position} avec la légende ${caption}"" sur ${applyto}""",,dnd story text
GMStdDrawInstanceHealth_Story_1,Draw healthbar from ${dnd_position1} to ${dnd_position2},Dessiner une barre de santé de ${dnd_position1} à ${dnd_position2},,dnd story text
GMStdDrawInstanceHealth_Story_2,Draw ${applyto}'s healthbar from ${dnd_position1} to ${dnd_position2} on ${applyto},Dessiner la barre de santé de ${applyto} de ${dnd_position1} à ${dnd_position2} sur ${applyto},,dnd story text
GMStdDrawInstanceLives_Story_1,Draw lives in a row at ${dnd_position},Dessiner des vies dans une rangée à ${dnd_position},,dnd story text
GMStdDrawInstanceLives_Story_2,Draw lives in a column at ${dnd_position},Dessiner des vies dans une colonne à ${dnd_position},,dnd story text
GMStdDrawInstanceLives_Story_3,Draw ${applyto}'s lives in a row at ${dnd_position} on ${applyto},Dessiner les vies de ${applyto} dans une rangée à ${dnd_position} sur ${applyto},,dnd story text
GMStdDrawInstanceLives_Story_4,Draw ${applyto}'s lives in a column at ${dnd_position} on ${applyto},Dessiner les vies de ${applyto} dans une colonne à ${dnd_position} sur ${applyto},,dnd story text
GMStdSetColor_Story_1,Set draw color to ${color},Fixer la couleur de dessin à ${color},,dnd story text
